formula,BG,fidelity
Ba4Ru4O12,0.238111,4
Ba6Si6O18,3.880355,4
Ba1Sn1O3,1.884762,4
Ba6Tc6O18,0.874243,4
Ba2Te2O6,3.572265,4
Ba1Ti1O3,3.836902,4
Ba1Ti1O3,2.940708,4
Ba1Ti1O3,2.868956999999999,4
Ba1Ti1O3,1.881988,4
Ba6Ti6O18,2.991431,4
Ba1Ti1O3,3.007174,4
Ba6Ti6O18,3.18904,4
Ba4W4O16,4.238375,4
Ba2Pd2Y4O10,3.779314,4
Ba3Ti6O15,2.967104,4
Ba4Ti8O20,4.127639,4
Ba3Ti6O15,3.156708,4
Ba4V4P4O24,3.621056,4
Ba2Pd2Se4O12,3.398071,4
Ba1Sb2O6,4.472186,4
Ba12Ta24O72,3.532764,4
Te4Ba2O12,2.870829,4
Te4Ba2O12,2.843698999999999,4
Te4Ba2O12,2.894158,4
Ba3V6O18,4.004271,4
Ba2V2Si4O14,3.910094,4
Ba2V2Si4O14,3.887228,4
Ta4Ba2Sr2O14,3.499733,4
Ba2Te4Zn2O14,3.077881,4
Ba1Sn1P2O8,5.504449999999999,4
Ba2V6O16,2.76819,4
Ba2V6O16,2.894688,4
Ba2Ti8O18,3.993675,4
Ba4V16O36,2.420056,4
Ba2P20,1.890551,4
Ba4Rb4P4S16,3.340027,4
Ba4Se12P4,3.058269,4
Ba1Zn2P2,0.410171,4
Ba4Pt8P12,0.4965179999999999,4
Ba2P6,1.149461,4
Ba4P12,2.025793,4
Ba4Te8P16,1.764218999999999,4
Ba2P16,1.419515,4
Pd2Ba2S4,1.40462,4
Pd4Ba2S8,1.775619999999999,4
Pt8Ba4S12,2.057922,4
Ta4Ba4Rb4S16,3.335663,4
Ba4Rb4V4Se16,1.6770230000000002,4
Ba2Rh4Si18,0.435347999999999,4
Ba1S1,3.075817,4
Ba4Sn4S8,2.272984,4
Ba4S8,2.665156,4
Sn4Ba4S12,1.584559,4
Ba6Sn12S18,1.625737,4
Ba4Te4S12,2.667696,4
Ba2V2S6,0.743622999999999,4
Ba4V4S12,0.615266999999999,4
Ba4Zr4S12,1.8436549999999992,4
Ba4S12,1.939723,4
Ba2S6,2.433895,4
Ba4Y8S16,2.699425,4
Ba4Sn8S20,2.3996329999999992,4
Ba8Sb8Te24,0.6884089999999999,4
Ba4Zn8Sb8,0.404197999999999,4
Ba4Sc8Te16,1.157223,4
Ba1Se1,2.026515,4
Ba1Se1,2.781561,4
Ba4Se8,1.406809,4
Ba2Se6,1.846117,4
Ba4Y8Se16,2.218158,4
Ba8Si16,1.161325,4
Ba1Sn2,0.164492,4
Ba1Te1,2.326601,4
Ba1Te1,1.479534,4
Ba2Te4,0.986279,4
Ba2Te6,1.398796,4
Ba4Y8Te16,1.499468999999999,4
Ba8Bi4Fe4S20,1.988364,4
Ba8Bi4Ga4S20,3.015018,4
Ba8Bi4Ga4Se20,2.286056,4
Ba8Ga4Bi4Te20,1.605285,4
Ba4Bi2In2S10,2.166471,4
Bi2Ba4Se10In2,1.671039,4
Ba2La1Bi1O6,3.168754,4
Ba2Lu1Bi1O6,2.915971,4
Ba8Ru4Bi4O24,0.570269,4
Ba2Bi1Sb1O6,2.603709,4
Ba2Bi1Sb1O6,2.665808,4
Ba2Bi1Ta1O6,3.536689,4
Ba4Bi2Ta2O12,3.467661,4
Ba2Bi1Ta1O6,3.69967,4
Ba2Bi1Y1O6,3.33364,4
Ba8Mn8Bi8O4,1.082337,4
Se6Bi4O4Ba4,1.8545269999999991,4
Ba6Bi6O18,0.308893,4
Ba2Cu1Br1O2,3.883264,4
Br1Ba2H3,2.903121999999999,4
Ba4In2O6Br2,3.07181,4
Ba2N1Br1,1.959625999999999,4
Ba4Br2P14,2.281634,4
Ba2Ca1Mo1O6,3.092068,4
W4Ba8Ca4N16,2.759326,4
Ba4Pd6Ca2O12,3.00999,4
Ba2Ca1Te1O6,4.62327,4
Ba12Sn8P16,1.325772,4
Ba2Ca1W1O6,4.067704,4
Ba8Cd4S12,3.099256999999999,4
Ba8Cd4Se12,2.462939,4
Ba8Cd4Te12,2.116825,4
Ba8Sb12Cd8K4,0.7130500000000001,4
Ba4Cd4Sb6,0.487267999999999,4
Ba8Ce3Sb4O24,3.583574,4
Ba2Ce1Pt1O6,3.005965,4
Cs4Ba8Sn4S16Cl4,3.605466,4
Ba2Cu1Cl1O2,3.944477,4
Cl1Ba2H3,0.397053999999999,4
Ba4In2O6Cl2,3.201662,4
Ba4Mn2Si4Cl2O14,2.643673,4
Ba2N1Cl1,1.9465439999999992,4
Ba2P1Cl1,1.893812,4
Ba4P14Cl2,2.140451,4
Ba8Co4Cl24,4.285647,4
Co2Cu4Ba4S4O4,2.407132,4
Ba4Co2Ge4O14,3.281079,4
Ba8Co4O16,3.015257,4
Ba8Co4O16,2.896798,4
Ba4Co2Si4O14,4.470853,4
Ba4Co2Si4O14,4.91743,4
Ba8Cr4Nb4O24,2.639874,4
Ba8Cr4O16,3.267407,4
Cs1Ba2Nb3O10,2.569273,4
Ba4Cu2F12,4.707858,4
Ba4Cu2Ge4O14,3.373547,4
Ba8Cu4I4O8,3.852441,4
Te2Cu2Ba4O12,2.736893,4
Ba2Cu1Te1O6,1.965293,4
Ba2Cu1W1O6,2.702701,4
W1Cu1Ba2O6,2.700867,4
Ba4Cu2Si4O14,3.607881,4
Ba4Cu2Si4O14,3.351243,4
Ba2Cu1P2O8,3.435776,4
Ba4Cu6Li2O12,1.815415,4
Ba4Cu6S10Na2,1.741767,4
Ba4Cu6V2S12,1.670224,4
Ba8Pd4D16,2.321144,4
Mg1Ba2D6,3.806139,4
Os1Ba2D6,3.105257,4
Pt2Ba4D12,2.4258,4
Ru1Ba2D6,3.194025,4
O6F2Ba4In2,3.458318,4
Ba2N1F1,1.962762,4
Ba2F2Fe2S2O1,3.472429,4
Ba2Se2Fe2O1F2,3.441692,4
Ba2F2Mn2Se2O1,2.837282,4
Ba8Sn4F8S12,3.3258,4
Ba8Sn4F8Se12,2.603566,4
Ba4Pd2F12,3.933191,4
Ba2Zn1F6,7.310396,4
Ba4Fe2Ge4O14,2.030303,4
Ba4Fe2V4O18H2,3.802825,4
Ba2Fe1Mo1O6,1.885416,4
Ba8Fe4O16,2.133662,4
Ba2Fe1W1O6,1.816087999999999,4
Ba8Sb4Fe4S20,1.844974,4
Ba8Fe4Se12,2.282588999999999,4
Ba4Fe6P12O44H2,3.814869,4
Y2Ba4Fe6O16,2.411467,4
Ba4Ge2Ga2N2,0.371357999999999,4
Ba4In2Ga2O10,2.726677,4
Ba8Sb4Ga4S20,2.916802,4
Ba8Ga4Sb4Se20,2.223655,4
Ba8Ga4Sb4Te20,1.548416,4
Ba4Y2Ga2Se10,2.464762,4
Ba4Ga2Y2Te10,1.011054,4
Ba8Ga8S20,3.827609,4
Ba8Ge4P8,0.932087,4
Ba8Ge4S16,3.232473,4
Ba4Ge2Te4Se4,1.439642,4
Ba4Ge2Se8,2.201578,4
Ba8Ge4,0.454478,4
Ba4Zn2Ge4S12O2,3.177629,4
Ba8Ge8Se20,1.8261649999999992,4
Ba8Te20Ge8,1.125572,4
Ba4Ir8Ge10,0.487105999999999,4
Ba4Mn2V4O18H2,2.015776,4
Ba4V6P12O44H2,2.5653,4
Ba4V6O18H2,3.043289,4
I1Ba2H3,2.978640999999999,4
Ba4Tl2O14H14,3.702915,4
Ba2Hf1S4,1.595811,4
Ba8Hg4S12,2.302946,4
Hg4Ba8S20,2.683308,4
Ba2I1Na1O6,3.924027,4
Ba4I2P14,2.407877999999999,4
Ba4I4O2,4.07501,4
Ba6Ru3In3O18,2.382611,4
Ba8S16In4,2.943493999999999,4
Ba4Sb2In2Se10,1.390939,4
Ba8Sb4In4Te20,1.101429,4
Ba4In2Y2Se10,1.901715,4
Ba4In2Y2Te10,1.302361,4
Ba4In4O10,2.12527,4
Ba4La2Ru2O12,2.21815,4
Ba2La1Ru1O6,2.245301,4
Ba2La1Ru1O6,2.229281,4
La2Ba2Mn1W2O12,2.417233,4
Ba2Li1Re1O6,2.92142,4
Ba8Si12Li4,0.353848999999999,4
Nb2Ba4N8Li6,3.325352,4
Ta2Ba4N8Li6,3.382136,4
Ba2Lu1Ru1O6,2.072719,4
Ba2Mg1Te1O6,3.318005,4
Ba2Mn1Mo1O6,1.528237,4
Ba8Mn4O12,3.467338,4
Mn1Ba2Te1O6,1.780556,4
Ba2Mn1W1O6,2.501739,4
Ba8Mn4S12,2.699251,4
Ba12Sn4P12,1.358469999999999,4
Ba8Mn8Sb8O4,1.383378,4
Ba4Mn6Sb4O4,1.335622,4
Ba2Ni1Mo1O6,3.223687,4
Ba2Zn1N2,1.247396999999999,4
Ba8Nb4N12,2.8514489999999992,4
Ba8Ta4N12,2.933801,4
Ba8V4N12,2.249624,4
Ba4Si10N16,4.067399000000001,4
Ba2Na1Re1O6,2.987835,4
Ba2Y1Nb1O6,4.272385,4
Ba2Te2Nb6O21,3.482821,4
Ba4Te2Ni2O12,3.66465,4
Ba2Ru7O18,0.1013879999999999,4
Ba4Te2O2,2.592886,4
Ba2Te2Ta6O21,4.137619,4
Ba2Pd1O3,1.664447,4
Ba8Zn4O12,4.274529,4
Ba2Pb1O4,2.131659,4
Ba2Sn1O4,4.184926,4
Ba8V4O16,2.648443,4
Ba8Re4O20,0.135153,4
Ba8Tl8O20,0.316901,4
Ba8W4O20,4.032197,4
Ba2Y1Os1O6,1.904508,4
Ba2Y1Ru1O6,2.096706,4
Ba2Zn1Te1O6,2.052034,4
Ba2Ti1Zr1O6,3.575074,4
Ba4Si4V2O16,3.914627,4
Ba4V2P4O18,3.66062,4
Ba4V2P4O18,3.660796,4
Ba4V6O18,2.979878,4
Ba4Re12S22,2.033251,4
Ba8Zn4S12,2.926276,4
Ba8Zn4S12,3.017851999999999,4
Ba4S6,2.608657,4
Ba8Sn4S16,2.873422,4
Ba8Ti4S16,2.868585,4
Ba2Zr1S4,1.382358999999999,4
Ba4Sb4Zn2,0.7903310000000001,4
Ba16Sb24,0.365849,4
Ba8Zn4Se12,2.642089,4
Ba4Se8Si2,3.160398,4
Ba8Sn4Se16,2.009498,4
Ba8Sn4Se20,2.064662,4
Ba4Te8Si2,1.777488,4
Ba8Si4,0.4228579999999999,4
Sn4Te20Ba8,0.397611,4
Sn4Ba8,0.4266879999999999,4
Ba8Zn4Te12,1.9851489999999992,4
Ba6Bi2N2,1.29263,4
Bi2Ba6Na2O12,3.133697,4
Ba6Te2Bi4O18,2.97382,4
Ba12Br4Fe4S16,2.253771,4
Ba12Fe8Br8O20,4.430853,4
Ba3In2Br2O5,2.583724,4
Ba6Co2C6N6,1.284792,4
Ba6Ir2C6N6,1.239799,4
Ba6Rh2C6N6,1.051796,4
Ba6Ca2Ru4O18,2.646017,4
Ba6Ca4Si4N12,2.550641,4
Ba3Cd2Sb4,0.136241,4
Ba12Ga4Se16Cl4,3.592489,4
Ba6In2S8Cl2,3.782858,4
Ba6In2Se8Cl2,3.212567999999999,4
Ba6Cu4Cl4O8,2.788271,4
Ba12Fe8Cl8O20,4.476151,4
Ba3In2Cl2O5,2.731665,4
Tl2Ba3Cl2O5,0.07078,4
Ba6Co2Sb4O18,3.033237,4
Ba6Cr2O10,2.761462,4
Ba6Cr4Mo2O18,2.535845,4
Ba6Cr4W2O18,3.443403,4
Ba6Cr4S12,1.712328,4
Ba3Y2Pt1Cu2O10,3.15499,4
Ba3In2O5F2,3.029197,4
Ba3Nb1Fe3Si2O14,3.943544,4
Ba3Ta1Fe3Si2O14,4.042596,4
Ba12Ga4P12,1.203054,4
Ba3Ga2Ge4O14,3.808892,4
Ba12Ga8N16,2.497458,4
Ba6Ga4S12,3.6641269999999992,4
Ba12Ge4Mg4N16,2.269339,4
Ba12Ge4O4,0.740163,4
Ba12Ge4S20,3.047259,4
Ba12I8Si4,0.673096,4
Ba3In2O6,2.010255,4
Ba6In4P8,1.7349199999999991,4
Ba3Sb4Li4,0.072572,4
Ba3Mg1Nb2O9,4.004843,4
Ba6Mg2Ru4O18,1.663307,4
Ba6Mg2Sb4O18,4.344349,4
Mn1Nb2Ba3O9,2.644057,4
Ba12Mn4Sb8O36,2.613935,4
Ba3Mn2O8,3.208389,4
Ba6Sb2N2,1.371731,4
Ba3Zn1N2O1,1.195659,4
Na2Ba6Ru2O12,2.477532,4
Sb2Ba6Na2O12,4.386678,4
Ba3Sr1Nb2O9,4.209676,4
Ba3Zn1Nb2O9,4.051228,4
Ba3Nb6Si4O26,3.64162,4
Ni2O8Ba6,3.444255,4
Ba6Ru4Ni2O18,2.452151,4
Ba6Ni2Sb4O18,1.859282,4
Ba6Ni2Sb4O18,3.965599,4
Ba3Te1Zn3P2O14,4.682346,4
Ba12Sb8O4,0.7575940000000001,4
Ba3Zn6Si4Te1O20,4.413031,4
Ba6V4S8O6,2.04948,4
Ba6Se8P4O8,2.145506,4
Ba9Sb6O18,3.875721,4
Ba3W1O6,3.999236,4
Ba6Te4O18,3.994435999999999,4
Ba6P28,2.420279,4
Ba3P2S8,3.025725,4
Ba12P16Sn8,1.331125999999999,4
Ba6P8,1.104792,4
Ba6Si8P12,1.050732,4
Ba12Si4S20,3.786797999999999,4
Ba6Ti2S10,2.170885999999999,4
Ba6Zr4S14,1.261613,4
Ba3Zr2S7,1.246536,4
Ba9Ta6S24,1.266143999999999,4
Ba12Sn8,0.740207,4
Bi6Ba8K2O2,1.283169,4
Ba16Br8Si12,0.6891779999999991,4
Ba4Cu1Li1C2O10,2.417224,4
Ba4Cu1Na1C2O10,2.535799,4
Ba8Cd6P12Li4,1.08276,4
Ba4Ce1Mn3O12,3.347246,4
Ba8Na2Ge6S20Cl2,2.793652,4
W2Ba8Cl4N8,3.052054,4
Ba8Ga4Mn2S12F8,3.772492,4
Ba8Y4Fe4O22,1.592391,4
Ba8Se20Fe6,1.418013,4
Ba8Ga4S14,3.543697,4
Hf3Ba4S10,1.395581,4
Ba8In4Te4S10,2.798413,4
Ba8In4Te4Se10,2.566691,4
K2Ba8Sb6O2,1.647787,4
Ba8Nb6Li2O24,3.913264,4
Ba4Sb3Li1O12,2.993319,4
Ba8Ta6Li2O24,4.418531,4
Ba8Mg2Si4N12,2.51766,4
Ba8Mn6O20,2.301583,4
Ba4Na1Sb3O12,3.066388,4
Ba8Nb4O18,4.972639999999999,4
Pt2Ti4Ba8O20,3.422834,4
Ba8Ru6O20,1.057019,4
Ba8P4O2,1.658909,4
Rb2Ba8Sb6O2,1.438586,4
Ba4Sb2O1,1.15696,4
Ba8Pt2O12,3.316706,4
Ba32P24,1.354461,4
Ba8Sb4Si2Se22,1.653768,4
Ba10Ru4O18Br4,2.485171,4
Sb10Ba10Cd4F2,0.110964,4
Ba5Cd2Sb4O2,0.394866,4
Ba10Ta4Cl4O18,4.869798999999999,4
Ba10Cr2N10,0.460338,4
Ba10Ga12D4,0.858482,4
Ba10In4Sb12,0.4382379999999999,4
Y8Ba5Mn4O21,3.020748,4
Ba10Ti4N12,2.376368,4
Ba5Nb4O15,3.859655,4
Ba5Nb4O15,3.896832,4
Ba10Ru4O20,1.993773,4
Ba5V5O14,1.245215999999999,4
Ba20P16,1.52001,4
Ba10Sb8,0.6995939999999999,4
Ba20Sb16,0.736406,4
Ba6Ru2Pt1Cl2O12,2.535892,4
Ba6Mg7D26,3.921646,4
Rb4Ba12Sb10O2H2,1.482949,4
W3Lu2Ba6O18,3.794459,4
Ba6Ni5O15,2.365772,4
Ba7In2Se6F8,2.046032,4
Ba8Bi4O1H2,1.070364,4
Ba8Co1Nb6O24,2.841451,4
Ba1,0.0569169999999999,4
La6Bi2Be2S14,2.393182,4
Be24Cl48,7.966013,4
Be9Cl18,7.658965,4
Be12Cl24,7.960891,4
Be2Cl4,7.80522,4
Be16Cl32,7.891557,4
La6Cr2Be2S14,1.980339,4
Y6Cr2Be2S14,1.942104,4
Cr8Be4O16,3.815743,4
Be12F24,10.150669,4
Be12F24,10.202227,4
F6Be3,10.634692,4
Be3F6,10.323668,4
Rb4F12,3.79595,4
La6Ga2Be2S14,1.914405,4
Be6H12,6.545713,4
Be2I4,5.087285,4
Be16I32,5.176865,4
La6In2Be2S14,2.472746,4
K8Be4O8,4.318896,4
K4P2Be1,1.804255,4
La6Lu2Be2S14,2.31611,4
La6Sb2Be2S14,2.070018,4
La6Sc2Be2S14,1.925937,4
Li4Be4N4,3.871775,4
Li2Be2P2,1.802117,4
Li2Be2Sb2,1.389026,4
Na2Be2Sb2,1.532692,4
Na16O16Be8,4.401244,4
Be2O2,9.309576,4
Be1O1,8.61662,4
Be1O1,8.617914,4
Be1O1,10.114658,4
Be4O4,8.884406,4
Be1O1,10.121819,4
P16Be8,1.547868,4
Be1S1,4.087134,4
Be1S1,4.095618,4
Be1Se1,0.596229,4
Be1Se1,3.497602,4
Be1Te1,2.688552,4
C1Be2,1.912293,4
Be2C1,1.910955,4
P2Ca1Be2,1.400491,4
Te14Cl12Be4,1.904917,4
K4Na8Be4O10,4.002883,4
P2Mg1Be2,1.296660999999999,4
Sr2Be4N4,3.026602,4
Be3N2,4.027874,4
Be6N4,4.650154,4
Be24N16,4.55563,4
Be6P4,0.7755219999999999,4
Be48P32,0.72909,4
Be24P16,1.468813,4
Ca2Be4N4,3.728212,4
Te1Be4O7,2.892269,4
Pt1Be5,0.311739,4
Bi10Mo3O24,3.439148999999999,4
Pt1Bi12Cl12,1.356957,4
Bi12Ge1O20,3.435113999999999,4
Bi12Mn1O20,0.524542,4
Bi12Pb1O20,2.687305,4
Bi12Si1O20,3.440852,4
Bi12Ti1O20,3.340154999999999,4
Bi14Pd1Br16,1.375046,4
Bi2Cd2Br2S4,2.510693,4
Bi4Cd4Se8Br4,2.084981,4
Bi2Se4Cu6Br2O16,2.703912,4
Fe2Bi2S4Br2,2.492673,4
Bi4Mn4S8Br4,2.533085,4
Bi2O2Br2,3.089666999999999,4
Bi4S4Br4,2.654432,4
Bi4Se4Br4,2.217672,4
Bi8Br8,0.1179559999999999,4
Bi4Br12,3.63016,4
Bi2Br6,3.610234,4
Te4Bi2Br8,1.523487,4
Bi4Ca4F4O16C4,3.792248,4
Bi2S12N6H12C6,3.191043999999999,4
Bi2Rb2S8N8C8,3.514585,4
Bi1Cs2S6Na1N6C6,3.460107,4
Ca2Cu2Bi2,0.119835,4
Ca4Bi4Li4,1.042754,4
Bi4Ca4Li4,1.143645,4
Bi2Ca4Na6O12,3.005685,4
Bi1N1Ca3,1.019972,4
O4Cl2Cd2Bi2,4.025217,4
Bi4Cd4S8Cl4,2.728773,4
Bi2Cd2I2Se4,1.945783,4
Cs8Bi2Cl24Sb2,1.277137,4
Bi2Se4Cu6Cl2O16,3.042789,4
Bi2Cl2F16,3.883864,4
Bi8Mn8S16Cl8,2.781786,4
Bi2Cl2O2,3.545359,4
Pb2Bi2Cl2O4,3.014051,4
Bi4S4Cl4,2.703582,4
Bi4Se4Cl4,2.19718,4
Bi2Te2Cl2,1.843069999999999,4
Bi2Cu2Cl4S2,1.634333,4
Bi4Cl12,4.456338,4
S8N6Bi2Cl8,2.871467,4
Hg8Bi2S4Cl10,3.215368,4
Bi2Tl6Cl12,3.785939999999999,4
Bi2Co2O6,3.004816,4
Bi4Co4P4O20,4.198207,4
Zr1Co1Bi1,1.449725,4
Bi4Cr4O12,3.211623,4
Bi8Cr8O24,2.778594,4
Bi2Cr2O6,2.904385,4
Cs1Bi1F6,4.914777,4
Cs4Bi4Ge4S16,2.561091,4
Cs2Bi2Nb4O14,3.680538,4
Bi2Cs2O4,3.301995,4
Cs4Bi4S8,2.348586,4
Cs4Bi4Si4S16,3.13981,4
Se12Cs12Bi4,2.774554,4
La8Bi4Cu4S20,1.811863,4
Bi2Se2Cu2O2,1.146679,4
Bi2Cu2O2Te2,0.445111,4
W2Bi1Cu1O8,2.125598,4
Bi2Se12Cu2P4,1.700107,4
Bi4Pb4Cu4S12,1.426064,4
Cu4Bi4S8,1.286150999999999,4
Bi2Cu2Sr2,0.125362,4
Bi4Cu8K4S12,1.459169,4
Bi4Cu8P4O24,3.157854,4
Bi2Se4Cu6I2O16,2.248689,4
Bi4Cu12S12,1.660155999999999,4
Bi4Pb4Fe4Cu16S24,1.494463,4
Sr2F2Bi2S4,1.310648,4
F12Bi4,5.649001,4
Bi1F3,5.651168,4
Bi4F12,6.066108,4
Bi2Li2F8,6.259502,4
Rb4Bi4F16,4.746774,4
Bi1F5,3.469263,4
K4Bi4F24,4.364782,4
K2Bi2F12,4.850821,4
Li1Bi1F6,4.495645,4
Na1Bi1F6,4.893337,4
Rb1Bi1F6,4.775102,4
Bi4F28Kr4,4.397582,4
Bi2Xe2F18,3.662897,4
Bi2Fe2O6,3.301963,4
Bi1Fe1O3,2.5929789999999997,4
Bi4Fe4O12,1.575066,4
Bi4Fe4O12,2.040434,4
Bi2Fe2O6,3.439828,4
Bi2Fe2O6,3.562312,4
Bi2Fe2O6,1.563118,4
Bi2Fe2O6,3.563223,4
Bi2Fe2O6,3.33341,4
Fe4Sb4Bi4S16,1.545627,4
Bi2In4Ga2S12,2.651886,4
Bi4Ga4O12,2.933422,4
Bi4Ga8S16,3.285082999999999,4
Bi4Ga8Se16,2.670893,4
K4Bi4Ge4S16,2.51622,4
Rb4Bi4Ge4S16,2.535538,4
Bi2Se4O12H2,4.708565,4
Na6Bi2O14H16,5.2021370000000005,4
Bi4I4In8Se16,2.151658,4
Bi4Mn4I4Se8,1.903913,4
Bi2O2I2,2.266272999999999,4
Bi2O2I2,2.255042,4
Sr2Bi2O4I2,3.849446,4
Bi4Te4O12I4,3.279487,4
Bi4Te4I4O12,0.198672,4
Bi4I4O16,3.503567,4
Bi4S4I4,2.550108,4
Bi4I4Se4,2.194526999999999,4
Bi1Te1I1,1.73876,4
Bi8I8,1.17188,4
Bi4I4,1.201153,4
Bi2I6,2.196133,4
Bi4Tl12I24,3.290331,4
Bi4In4O12,3.835014,4
Bi4In4O12,3.515762999999999,4
Ir4Bi4S4,1.340151,4
Ir4Bi4Se4,1.144628999999999,4
K1Bi1Li6O6,2.845057,4
Mn2Bi2K2,1.028505999999999,4
Bi2K2O4,2.762817,4
Bi2W4K2O16,3.820251,4
Bi2K2P4S12,3.013082,4
Bi4Se24K4P8,2.4542,4
Bi2Se12K2P4,2.503581,4
K4Bi4Si4S16,2.722089,4
Bi16K16,0.4884929999999999,4
Se12K8Rb4Bi4,2.979417,4
Bi4K12O12,3.987576,4
K6Bi2O8,2.5730299999999997,4
K12Bi4Se12,2.8787700000000003,4
K12Bi4Te12,2.191121,4
Bi2La2S4O2,1.314948,4
La2Bi2Se4O2,1.147781,4
Bi4O8Li4,2.937354,4
Bi8Li8O24,1.180852,4
Bi2Pd4O8Li2,1.691225,4
Bi4Li12O16,2.321545,4
Bi1Li5O5,2.686299,4
Sr4Lu2Bi2O12,3.132289,4
Bi4V4Mg8O24,4.380906,4
Bi8Mn8O24,1.603871,4
Bi4Mn4O12,1.241635999999999,4
Bi8Mn8O24,1.52603,4
Bi4Mn4O12,1.268357,4
Bi4Mn4O12,1.405119,4
Bi4Mn4O12,1.418219999999999,4
Bi4Mn4P4O20,4.177528,4
Bi2Mn2V2O10,2.753292,4
Bi4Mn8O20,1.433355,4
Bi4Mn8P4O24,3.358986,4
Bi4Te4N4O24,4.274408,4
Sr3Bi1N1,0.909018,4
Bi2Na2O4,1.548291,4
Na2Bi2O6,2.509147,4
Bi2Sr6Na2O12,3.181841,4
Na12Bi4O12,4.062076999999999,4
Bi2Na6O8,2.349611,4
Bi4Nb4O16,3.73552,4
Bi4Nb4O16,4.150261,4
Bi4Ni4O12,1.066464,4
Bi1Sc1Ni1,0.264493,4
Bi2Sr4V6O22,3.729025,4
Bi2Rb2O4,3.080276,4
Bi4Rh4O12,1.535863,4
Bi4Sc4O12,3.831214,4
Bi4Sc4O12,3.796755,4
Sr4Bi4O12,0.687133,4
Bi2P2O8,4.933305000000001,4
Bi2P2O8,4.996654,4
Bi2P2O8,5.012855999999999,4
Bi2Sb2O8,3.878955,4
Bi4Ta4O16,3.981277,4
Bi4Ta4O16,4.232497,4
Bi2V2O8,3.076262,4
Bi2V2O8,2.97728,4
Bi2V2O8,3.288694,4
Bi4V4O16,3.402258,4
Bi2Pb2V2O10,3.789049,4
Pb2Bi2V2O10,3.415477,4
Pb2Bi2V2O10,3.783908,4
Bi4Zn8P4O24,4.261441,4
Bi4Pb8V4O24,3.099857,4
Bi2Zn4V2O12,3.708214,4
Pb8Bi2P2O16,3.49239,4
Os4Se4Bi4,1.131399,4
Bi2Tl2S12P4,2.677788,4
Bi4Tl4Se24P8,2.106502,4
Bi1Rb1S2,2.029959,4
Rb4Bi4Si4S16,2.750903,4
Bi16Rb16,0.473757,4
Se12Rb12Bi4,2.889139,4
Rh4Bi4S4,0.776181,4
Rh4Bi4Se4,0.572089,4
Tl1Bi1S2,0.405207,4
Tl1Bi1Se2,0.1212409999999999,4
Bi4Se8,1.213493,4
Tl1Bi1Te2,0.6565759999999999,4
In2Bi4Se8Br2,1.765954,4
Bi2Lu1O4Br1,2.640467,4
Bi2Y1O4Br1,2.263029,4
Cs2Bi4Br14,3.708921,4
Rb2Bi4Br14,3.725895999999999,4
Bi2Cs3Br9,3.261566,4
Bi4Cs6Br18,3.278034,4
Bi2C1O5,2.547029,4
Ca1Bi2Ta2O9,0.324696,4
Ca2Bi4Ta4O18,4.008989,4
Ca4Bi2O1,1.393422,4
Cs8Bi8Cd4S20,2.423517,4
Bi8Cd4Ge4O24,2.968699,4
Bi8Cd4Ge4O24,2.955269,4
Bi16Cd8O32,3.898843,4
In1Bi2S4Cl1,2.2778,4
Bi2Lu1O4Cl1,2.594838,4
Bi2Y1O4Cl1,2.643055,4
Bi4Se4Fe2Cl6O14,3.042019,4
Bi2Hg3Cl8S2,3.940313,4
Hg6Bi4Te4Cl16,3.941479,4
Bi4Te14Cl16,0.616764,4
Cs2Bi4Cu2S8,1.050985,4
Cs8Bi8Mn4S20,2.235259,4
Cs4Ni2Bi4,0.789034,4
Cs4Pd2Bi4,0.7937700000000001,4
Cs4Pt2Bi4,0.863455,4
Cs8Bi8Zn4S20,2.37204,4
Cs8Bi8Zn4Se20,2.034061,4
Cs6Bi4I18,2.998293,4
Cs6Bi4I18,2.97118,4
Bi4Cu2K2S8,1.430705,4
Bi4Cu2Se8O24,3.621105,4
Bi4Cu2Se8O24,3.653391,4
Cu2Bi4O8,2.967461,4
Bi8Cu4O16,2.841183,4
Bi8Nb4O20F4,3.611687,4
Bi4Fe4Ga4O18,3.565717,4
Bi4Ga8O18,4.154771,4
Bi4Ge2O10,3.400742,4
Bi4Ge2O10,3.457296,4
Bi8Ge4O20,3.49165,4
Ge1Bi2Te4,1.163098,4
Bi4Ge6O18,4.221591,4
Hg2Bi4S8,1.766267,4
Bi2La1O4I1,2.023532,4
Bi2Lu1O4I1,2.264059,4
Bi2Y1O4I1,2.198565,4
Bi4In8S18,2.386478,4
Bi4V6K6O24,3.711241,4
Bi4K8O10,3.463465,4
Bi2Pd1O10Li8,2.057749,4
Mg2Bi4O12,0.938504,4
Bi4Ni2Mn2O12,1.7516500000000002,4
Bi4Ni2Mn2O12,1.493023,4
Bi8Mn4Se16,1.120782,4
Mn1Bi2Te4,0.197714,4
Sr4Mn6Bi4O4,1.135146,4
Bi8Mo4O24,2.9893989999999997,4
Bi8Mo4O24,0.811716,4
Mo2Bi4O12,0.634571,4
Bi4Mo4Se4O26,3.580804,4
Pb2Bi4Nb4O18,3.332522,4
Pb4Bi8Nb8O36,2.290455,4
Sr2Bi4Nb4O18,3.55252,4
W2Bi4Te4O20,3.927964,4
Bi4Ti8O22,3.301253,4
Bi2Ti4O11,3.231979,4
Bi4Pd2Se8O24,3.798381,4
Bi4S4O2,1.376836,4
