mpid,formula,BG,FE,e_hull,fidelity,BG_category
mp-4248,YCoC2,0.386733999999999,-0.3362795743750002,0.0,3,0.0
mp-556888,KSbF6,5.332767,-2.9244867896425006,0.0,3,5.0
mp-41795,LiAlPO4F,7.9720537,-3.1401456474106557,0.0117462130208343,3,7.0
mp-560385,KRb2CoF6,0.0,-2.704446110714,0.0404779490000004,3,0.0
mp-2808,ZrRh,0.0,-0.7322953400000003,0.070602645000001,3,0.0
mp-37990,AlPO4,7.04234693,-3.1244470378492064,0.0140181126666707,3,7.0
mp-39681,NaTi2BiO6,3.84148,-2.8482168000833337,0.0141703905000003,3,3.0
mp-18772,Na4Mo(NO)2,3.300054,-1.1524283319177782,0.0615314779629656,3,3.0
mp-142,Ga,0.0,0.0,0.0,3,0.0
mp-617,PtO2,3.06873786,-0.9343556508333322,0.0058613466666681,3,3.0
mp-985594,NaAg(CO2)2,4.37216,-1.4870736168749996,0.1327629710937508,3,4.0
mp-16481,TiAlAu,0.0,-0.495314350555556,0.0,3,0.0
mp-430,TiO2,3.814424,-3.453515071388889,0.0653159091666797,3,3.0
mp-971720,ZnGa3,0.0,0.0736587212500001,0.0736587212500001,3,0.0
mp-2349,YCd3,0.0,-0.301144806875,0.0,3,0.0
mp-975200,RbSrO3,0.0,-1.378931102749999,0.440517775,3,0.0
mp-37947,Na4C2O5,4.264248999999999,-1.795654392840909,0.1126225555681816,3,4.0
mp-974435,Re3N,0.0,-0.129808696845,0.0,3,0.0
mp-1500,BaS,3.07451,-2.41173967703125,0.0,3,3.0
mp-11304,Li2CdPb,0.0,-0.2416270212499998,0.0273336574999998,3,0.0
mp-978489,SiPbO3,2.683869999999999,-2.18709288675,0.4242304153333336,3,2.0
mp-550593,Li4CO4,5.863073999999999,-1.8747011458333327,0.3228077888888894,3,5.0
mp-1009820,SnC,1.447945509999999,0.8153498537499999,0.8153498537499999,3,1.0
mp-1008624,YBiPd,0.09860657,-0.9426426558333332,0.0,3,0.0
mp-4964,YSbPt,0.8075949200000001,-1.2198490324999998,0.0,3,0.0
mp-10627,SrS,2.849057,-2.1824037120312507,0.2989603249999995,3,2.0
mp-976775,NaMgO3,0.0,-1.4138990637500009,0.3563053410000005,3,0.0
mp-18807,V2Zn2O7,3.626153999999999,-2.1482291035227266,0.0324458054545466,3,3.0
mp-560262,Zn(InS2)2,0.735754999999999,-0.9505294030357144,0.056789174107144,3,0.0
mp-11307,MgCd,0.0,-0.1052476449999999,0.0,3,0.0
mp-767120,Mn2FeO6,0.739223,-1.6327452182688889,0.098235531874999,3,0.0
mp-542076,Ca3V2O8,4.767399,-2.9846496623076924,0.0203102221153814,3,4.0
mp-612,PS,3.538506,-0.4721385017038697,0.0208203491796883,3,3.0
mp-10607,Lu3TlC,0.0,-0.5239317184999998,0.0,3,0.0
mp-554302,Cs2NaMnF6,0.0,-2.95144376731,0.0437817039999952,3,0.0
mp-8736,Sr(Mo3S4)2,0.077114999999999,-1.242626773500001,0.0024168305000005,3,0.0
mp-11276,BeRh,0.0,-0.6153724074999998,0.0,3,0.0
mp-12905,Ba3CrN3,0.0,-0.915366173877142,0.0,3,0.0
mp-758044,Li5Ti8O16,0.0,-3.165588995287356,0.0214370922413955,3,0.0
mp-32384,Li4Ni7(PO4)6,3.97213168,-2.1525799955749134,0.0432742337804743,3,4.0
mp-27635,Rb2SnI6,0.858501,-0.8687318716666663,0.0130264598611127,3,0.0
mp-35795,BiPbF5,5.519099,-2.7012348165642863,0.0550018089285702,3,5.0
mp-11360,ScGaCu2,0.0,-0.3754398774999999,0.0,3,0.0
mp-559091,SiO2,6.834223,-3.280417601666666,0.0042953058333328,3,6.0
mp-15799,NbN,0.0,-1.05044900619,0.2028021950000003,3,0.0
mp-2824,AlPd2,0.0,-0.8280263816666675,0.0,3,0.0
mp-7437,KZnP,1.536536,-0.458029236031746,0.0,3,1.0
mp-774156,NbFeO4,1.955003,-2.5308976758333324,0.0359484983333313,3,1.0
mp-557137,KCoO2,1.55586,-1.502043599375,0.0405067737500095,3,1.0
mp-755558,BaLa2O4,4.632709,-3.593544255,0.0,3,4.0
mp-1219,BaGa2,0.0,-0.46775609,0.0,3,0.0
mp-27689,PH4Br,5.128036,-0.26729795126254,0.0,3,5.0
mp-1006059,Tl3Bi,0.0,-0.0224196887499998,0.0,3,0.0
mp-4338,Cr2CdS4,1.918226,-1.0750822101785715,0.0,3,1.0
mp-25094,NiWO4,3.130007,-1.801266871666666,0.0,3,3.0
mp-766786,VF5,4.98817,-2.788778785158333,0.0370641191666676,3,5.0
mp-27910,Bi2Te2S,0.987972,-0.4158303768125002,0.0,3,1.0
mp-37091,Sr(AlTe2)2,2.900606,-0.8343044785714285,0.0,3,2.0
mp-41057,BaLaCuRuO6,1.231004,-2.3007809852500003,0.0518656128333319,3,1.0
mp-1007660,IrN,0.0,0.3556080088100017,0.3556080088100017,3,0.0
mp-33339,Ba3Ti3O8,0.0,-3.3295615221428565,0.0463524414285725,3,0.0
mp-1009837,TcC,0.0,0.6475889512500004,0.6475889512500004,3,0.0
mp-1007922,CuI,2.343509,-0.0994023324999999,0.0567926900000004,3,2.0
mp-12866,SrSnO3,2.694883,-2.6485680887500003,0.0058831330000002,3,2.0
mp-1013548,Ca3SbN,1.304228999999999,-1.1619392574759992,0.0,3,1.0
mp-977242,Hg3Sb,0.0,0.174572865,0.174572865,3,0.0
mp-10797,CaSiNi2,0.0,-0.5379240412499993,0.0,3,0.0
mp-720804,K3Na3TeP6(HO4)6,5.6201064,-2.276609976518406,0.0278058781976779,3,5.0
mp-984356,CsIrO3,0.0,-1.0567116927500002,0.2119173188333318,3,0.0
mp-12832,Ba3CaRu2O9,0.0,-2.472654964083333,0.0157931380000073,3,0.0
mp-560236,MgF2,7.9747,-3.73609268746,0.1111410733333331,3,7.0
mp-552537,Sr2CuBrO2,3.984854,-2.3328281587500004,0.0,3,4.0
mp-975530,RbAl,0.0,0.6581729700000001,0.6581729700000001,3,0.0
mp-35907,La5TlTe8,1.75868,-1.4736237546428568,0.0,3,1.0
mp-36,Sc,0.0,0.0490334299999997,0.0490334299999997,3,0.0
mp-1009720,RhN,0.0,0.7687439388100001,0.7687439388100001,3,0.0
mp-753842,YZr5O11,1.297051,-3.723749898014706,0.0843200060882338,3,1.0
mp-1009733,Ca2Si,1.078513109999999,-0.4336801766666672,0.0143531258333329,3,1.0
mp-977100,NiMoO3,0.0,-1.0603541387500002,0.6147563752499979,3,0.0
mp-767362,LiNiPO4,3.599936999999999,-2.213920479013606,0.0786340282142896,3,3.0
mp-560851,CsIOF4,6.198577,-2.1926934090728567,0.0,3,6.0
mp-32322,LiNi(PO3)3,5.320323,-2.4431806153954088,0.0285441807142721,3,5.0
mp-9636,CsSbF6,6.829935,-2.9496504365175,0.0,3,6.0
mp-1393,Sn4Au,0.0,-0.0770599889999999,0.0,3,0.0
mp-1009731,ReC,0.0,1.1060857987499997,1.1312861268749987,3,0.0
mp-975421,RbAgO3,0.0,-0.4719932307500002,0.3480936857499985,3,0.0
mp-18913,Ba3Cr2O8,0.0,-2.6059880692307704,0.0136219875000058,3,0.0
mp-1009894,ZrC,0.904886,-0.1945593737499997,0.6135818300000011,3,0.0
mp-11017,KCd(NO2)3,4.054056,-1.1395263072400004,0.0577773820585472,3,4.0
mp-557322,Bi4Te2Br2O9,1.28384,-1.3747061488970589,0.169692784963237,3,1.0
mp-2716,TiNi,0.0,-0.3675781672222232,0.0289794286111098,3,0.0
mp-772052,CdSeO4,3.490278,-1.311422283932292,0.0205930916666625,3,3.0
mp-8938,Si2Mo,0.5543290000000001,-0.4637800388888896,0.0286197944444435,3,0.0
mp-1873,ZnF2,5.6869250000000005,-2.61737431246,0.0,3,5.0
mp-973058,LiLu2Al,0.0,-0.1960859749999994,0.0063494018750001,3,0.0
mp-15638,CdRhF6,1.124562,-2.0973054515175,0.0,3,1.0
mp-977414,ZnCu2SiS4,2.634093,-0.8830675857812498,0.0,3,2.0
mp-977176,NaTcO3,0.0,-1.9997494257500008,0.0,3,0.0
mp-753216,LiAg2F4,0.0,-1.8496274785371432,0.0249633549999992,3,0.0
mp-976830,Ni3Pb,0.0,0.1423554224999996,0.1423554224999996,3,0.0
mp-973267,KTcO3,0.0,-2.00683768675,0.0,3,0.0
mp-974437,Re2C,0.0,-0.0336004374999987,0.0,3,0.0
mp-977572,Hf2MnRh,0.0,-0.5503894724999991,0.0,3,0.0
mp-9490,KAg2SbS4,1.511518,-0.7130448389062507,0.0011462225781242,3,1.0
mp-7785,CsCu4S3,0.0,-0.6569449777734381,0.0529309960416668,3,0.0
mp-11282,Be2W,0.0,-0.3007025108333335,0.0,3,0.0
mp-23709,Mg(AlH4)2,5.846019,-0.1287947289963637,0.0276374640909091,3,5.0
mp-774153,CrSbO4,1.890868,-2.057399381666668,0.066531235000002,3,1.0
mp-980200,Zn3Rh,0.0,-0.3116349975000001,0.0172084087499997,3,0.0
mp-541272,LiGe2(PO4)3,5.09440227,-2.4970822380158726,0.0014598634722249,3,5.0
mp-545369,CuBiTeO,0.227687,-0.7411554328124996,0.0193008268750007,3,0.0
mp-14070,RbAlO2,4.840091,-2.877241846875,0.0,3,4.0
mp-23684,NaHCO2,6.784066,-1.5847534757239998,0.0864601175000032,3,6.0
mp-971632,GaP,0.709160999999999,-0.2386492915476195,0.1697864825000001,3,0.0
mp-975336,KCSN,5.240511,-0.6363099009856255,0.0588518749999984,3,5.0
mp-552623,Na4CO4,3.559364,-1.5723215280555551,0.3057698011111141,3,3.0
mp-771663,LiV2O4,1.22411,-2.4236300807142857,0.0967772461309497,3,1.0
mp-2633,GeO2,1.976237,-1.869054235,0.2249108941666672,3,2.0
mp-778766,Li2Fe3WO8,0.0,-2.0232143635714297,0.0744381346428406,3,0.0
mp-754134,HfZrO4,5.24608,-3.8967212083333367,0.0394861312499976,3,5.0
mp-2517,Ca2Si,0.6979960000000001,-0.4480333025000001,0.0,3,0.0
mp-1739,Hf5Ge3,0.0,-0.6789058243749988,0.0033089681250011,3,0.0
mp-1687,BaPd2,0.0,-0.5763055766666678,0.0,3,0.0
mp-16052,Ba(Cu2As)2,0.0,-0.3255026885714284,0.0373412699999997,3,0.0
mp-557753,K3PO4,5.57534993,-2.5557267885119046,0.0,3,5.0
mp-27363,BaVSe3,0.0,-1.1985685731562503,0.0362530820000008,3,0.0
mp-35555,LaOF,6.525932999999999,-4.209858749146667,0.0625196233333333,3,6.0
mp-4878,ZrGeSe,0.0,-1.0345402178645835,0.0,3,0.0
mp-1507,HgTe,0.0,-0.000192615,0.168405825,3,0.0
mp-10898,ScAlNi2,0.0,-0.6250170974999998,0.0,3,0.0
mp-31646,LiCr2(PO4)3,0.22734346,-2.4196185163492063,0.088217857708341,3,0.0
mp-561078,Rb2CoF6,2.914741,-2.5330497441266675,0.0,3,2.0
mp-3205,CaCO3,6.189931,-2.5296358882500014,0.169819487000006,3,6.0
mp-16756,Ta3Ga2,0.0,-0.2746484369999989,0.0,3,0.0
mp-3759,MgGeO3,5.151464,-2.55520986375,0.0197621865000003,3,5.0
mp-774149,Li2CrWO6,1.243555999999999,-2.2075867927499986,0.0725109477777774,3,1.0
mp-559264,Bi2PdO4,0.543293999999999,-1.3327033185714277,0.086269537142873,3,0.0
mp-15862,GaMo4CS8,0.0,-0.6423871742857149,0.4833489728316307,3,0.0
mp-9351,LuGeAu,0.0,-0.7766385899999992,0.0,3,0.0
mp-623453,MnGa2Co,0.0,-0.046933459999999,0.1576508308333339,3,0.0
mp-9761,ReO3,0.0,-2.049058864687499,0.1056593912499988,3,0.0
mp-774192,Li2VO3,2.502436,-2.483652016458334,0.0216533020833393,3,2.0
mp-11265,BaCaSn,0.697831,-0.6706929308333333,0.0,3,0.0
mp-35171,NbO2F,2.722627,-3.0742741784225007,0.1118287712499981,3,2.0
mp-31468,LiCaN,2.30645,-0.7703983199599987,0.0,3,2.0
mp-13415,Ta3B2,0.0,-0.6737559816666661,0.0,3,0.0
mp-18905,FeO,0.0,-1.2558746956250006,0.4135059175000011,3,0.0
mp-754009,ScBiO3,3.979015999999999,-2.797420624750001,0.0214290251249984,3,4.0
mp-6958,TlSb,0.0,0.1756572850000002,0.1832589113095237,3,0.0
mp-27945,BiO,0.0,-0.8922488431249995,0.4857810420833335,3,0.0
mp-753833,Li2CrS4,0.0,-1.1400552523214296,0.0396043538775492,3,0.0
mp-10990,Al4CN3O,1.143869,-0.8334424739877779,0.8813291940972228,3,1.0
mp-975050,Rb3Co,0.0,0.8790922350000001,0.8790922350000001,3,0.0
mp-541385,Cs6Fe2O5,2.189125,-1.4930991950961543,0.0,3,2.0
mp-19142,Mn2V2O7,2.098485,-2.3357099536972727,0.0,3,2.0
mp-1606,NbAu2,0.0,-0.116016456666666,0.0,3,0.0
mp-978495,SiB,0.0,0.3855742966666664,0.4127687954166665,3,0.0
mp-984552,BeZnO3,0.0,-1.2063481487500003,0.758619992749999,3,0.0
mp-961665,MgScGa,0.467541,-0.2847086233333336,0.1358061158333332,3,0.0
mp-10729,Pd2O,0.0,-0.392155593750001,0.1402647749999976,3,0.0
mp-1009491,RbTe,0.0,-0.2444546400000003,0.5994026875000005,3,0.0
mp-11274,BePd,0.0,-0.5760002725,0.0,3,0.0
mp-251,TaN,0.0,-1.0378946311899997,0.3267681683333343,3,0.0
mp-971911,ZnN,0.0,0.4463659238100002,0.473272657519999,3,0.0
mp-16266,CaZnSi,0.0,-0.4432969250000003,0.0,3,0.0
mp-384,MgP4,1.364393,-0.3099595384761912,0.0,3,1.0
mp-774174,NaMn2O4,0.0,-1.9032785452742849,0.0820431978571569,3,0.0
mp-867137,ScVRu2,0.0,-0.4541460350000008,0.0,3,0.0
mp-12697,Sc(MnSn)6,0.0,-0.1218273592307694,0.0,3,0.0
mp-773313,Li2FeCuO4,1.351547,-1.702233994375001,0.0643116568749997,3,1.0
mp-2463,LuFe2,0.0,-0.1757768816666676,0.0,3,0.0
mp-24591,ZnH2SeO4,5.702686,-1.4465231901042186,0.0206241651562493,3,5.0
mp-772345,Li4Mn3O8,2.799114999999999,-2.0877916381920008,0.0394113382222087,3,2.0
mp-23719,BeAlH5,4.362671,-0.1170992597285709,0.0101118923809524,3,4.0
mp-11277,ScBe5,0.0,-0.1951228808333329,0.0,3,0.0
mp-504506,RbIn(MoO4)2,5.268129999999999,-2.1527586008333324,0.0,3,5.0
mp-974270,Na3Al,0.0,0.1732117237499999,0.1732117237499999,3,0.0
mp-755342,LuGaO3,3.578652,-3.21172285375,0.0210084589999999,3,3.0
mp-766936,LiVF6,4.860279,-2.9621509727675,0.0268386418749999,3,4.0
mp-9625,LiMgPO4,7.40522042,-2.96660076079932,0.0,3,7.0
mp-557382,Ba2ZnWO6,4.321161,-2.659685453250001,0.0,3,4.0
mp-19386,Sr3V2O8,4.972182,-3.0321217700000003,0.0,3,5.0
mp-25174,W3O,0.0,2.4012762671875,3.163346988125,3,0.0
mp-754196,Ba2SrI6,4.865576,-1.7315326788888887,0.0393279277777778,3,4.0
mp-553952,Li(CoO2)2,0.0,-1.4266185449999995,0.1339128517857144,3,0.0
mp-4901,Y2MgCu2,0.0,-0.245927683,0.0,3,0.0
mp-34232,K(AsRh)2,0.0,-0.6119046340000012,0.0,3,0.0
mp-3323,SrZrO3,4.778679,-3.6246419347500014,0.054920908999998,3,4.0
mp-554663,Mg2SiO4,6.292265,-3.1737088649999987,0.0622862082142852,3,6.0
mp-12087,Cu2S,0.474952999999999,-0.2679397513541666,0.0940375904166668,3,0.0
mp-10550,SrMg2N2,2.680729,-0.8482984069520001,0.0,3,2.0
mp-2418,PdSe2,1.274697,-0.2815493423958338,0.0,3,1.0
mp-23209,SrCl2,6.483313890000001,-2.8829098021733337,0.0,3,6.0
mp-24927,CrHO2,4.067420999999999,-2.021311107780001,0.0,3,4.0
mp-768038,Li2Mn3GaO8,0.0,-2.10718207449143,0.0173151420089272,3,0.0
mp-3165,RbMnSb,0.689808,-0.1139615666666659,0.1699416725000011,3,0.0
mp-2591,Ti3O,0.0,-1.5758900953125003,0.0,3,0.0
mp-18971,Mn(PtO2)3,1.073489,-1.203806431845999,0.0,3,1.0
mp-559408,NiPbF6,2.430621,-2.2250852021425,0.0,3,2.0
mp-972828,Cu3Si,0.0,-0.0338708524999997,0.0323871192499991,3,0.0
mp-767644,LiV(PO4)2,1.546492,-2.52037579218254,0.080460394236117,3,1.0
mp-28056,P2Rh3,0.0,-0.6731335552380955,0.057683235999999,3,0.0
mp-11250,Mg2Au,0.0,-0.5023470728703706,0.0,3,0.0
mp-15637,ZnRhF6,0.274605,-2.1250078702675,0.0,3,0.0
mp-984550,CsGaH4,5.287248,-0.3006742215799996,0.0,3,5.0
mp-11214,CaAgSb,0.6698230000000001,-0.6936154608333336,0.0,3,0.0
mp-1486,ZnNi,0.0,-0.2232873275,0.0244812749999998,3,0.0
mp-10209,Y3Al3NiGe2,0.0,-0.7520445019444443,0.0,3,0.0
mp-754505,SrTaNO2,1.844205,-2.7538942969759987,0.0127365154999807,3,1.0
mp-14445,Ca(BIr)2,0.244855,-0.6659016236666659,0.0,3,0.0
mp-771664,Li2VNiO4,2.563431,-2.076215631875,0.0721318673958313,3,2.0
mp-19352,KAl(MoO4)2,5.106153,-2.4419578399999984,0.0,3,5.0
mp-36383,Ag3(PO4)2,1.20928278,-1.6252169958608058,0.0,3,1.0
mp-985805,AlAg2,0.0,-0.0742103466666665,0.0,3,0.0
mp-4382,YB2Ru3,0.0,-0.4682349634722224,0.0,3,0.0
mp-4385,CdCO3,4.179969,-1.7792742382500009,0.0,3,4.0
mp-1868,VS,0.0,-1.2294558807812503,0.0686987737500022,3,0.0
mp-558585,Hg3PClO4,3.3752938,-1.4899373748728035,0.0240623371296342,3,3.0
mp-35320,Ag3(AsO4)2,1.325259,-1.0398752353846146,0.0186922186538405,3,1.0
mp-27888,Zr3GeO8,5.532618,-3.4037937687500013,0.0038641404166668,3,5.0
mp-6977,Be3N2,4.645455,-1.1958517049519997,0.0294369702500008,3,4.0
mp-976334,Li3Tc,0.0,0.6137342050000001,0.6137342050000001,3,0.0
mp-42054,BaLaTaZnO6,4.709583999999999,-3.14362582625,0.1112783843571527,3,4.0
mp-961676,HfGePt,0.0,-0.392384313333333,0.5164045941666666,3,0.0
mp-10335,Ba2CuTeO6,1.42696,-2.16819518775,0.0205897060000008,3,1.0
mp-27319,Sc2Co3Si,0.0,-0.6088947500000009,0.0,3,0.0
mp-971631,GaP,0.0,0.1706549159523804,0.5790906900000001,3,0.0
mp-900,RhSe,0.0,-0.2338015217968747,0.0651556012499998,3,0.0
mp-11644,Li2Ca,0.0,-0.00678364,0.0029697575000002,3,0.0
mp-541487,TlPt2Se3,1.147632,-0.445333548463541,0.0,3,1.0
mp-28487,Ge5(Te4As)2,0.496201,-0.0488762590000002,0.0168138786666669,3,0.0
mp-27300,RbAuBr3,1.338118,-0.8696910459999998,0.0,3,1.0
mp-27844,NiP,0.0,-0.4338474615476189,0.0184100291666657,3,0.0
mp-9272,TlPt2S3,1.690955,-0.77801230703125,0.0,3,1.0
mp-19835,Nb2InC,0.0,-0.4078334781249993,0.0021570050000008,3,0.0
mp-777584,Na7NbO6,4.125126,-1.988905528035714,0.093475336785711,3,4.0
mp-20305,InAs,0.0,-0.2460362374999998,0.0,3,0.0
mp-17207,Tl4GeS4,2.518402999999999,-0.7096014706944449,0.0,3,2.0
mp-10228,NbSe2,0.0,-0.8088919423958328,0.0299756633333325,3,0.0
mp-753657,TiOF,0.0,-3.483731854702224,0.000795473333321,3,0.0
mp-20285,NaPt3O4,0.0,-1.0876233962499997,0.0,3,0.0
mp-10027,TiSe,0.0,-0.8639493751302094,0.2645810153124994,3,0.0
mp-773317,LiFe5O8,1.651098999999999,-1.5242613785714292,0.4163866510714272,3,1.0
mp-25018,Ca2MnGaO5,0.0,-2.726929578578888,8.353638888891624e-05,3,0.0
mp-4531,NaNO3,4.942277,-1.4570712072260008,0.0,3,5.0
mp-558992,In7GeIrO8,1.144335,-1.6678875049999993,0.0,3,1.0
mp-11489,Li3Pd,0.0,-0.3087134600000003,0.0,3,0.0
mp-11533,ZrZnNi4,0.0,-0.4088748375000009,0.0,3,0.0
mp-971751,VRh,0.0,-0.3862231100000013,0.0,3,0.0
mp-7562,TaTl3S4,3.105277,-1.01844557140625,0.0,3,3.0
mp-40189,BaLiLaTeO6,4.653799,-2.680413378749999,0.0060495882291693,3,4.0
mp-12772,Hf2Al,0.0,-0.2637661250000001,0.0394866183333331,3,0.0
mp-867915,ScGaCo2,0.0,-0.4338670875000004,0.0,3,0.0
mp-755834,AgSnO3,0.26492,-1.36699961275,0.0897995389999986,3,0.0
mp-12524,Al2W,0.0,-0.0325057655555561,0.095632166111109,3,0.0
mp-776205,Hf2N2O,2.713819,-2.454789254202,0.0952085654999965,3,2.0
mp-3382,CaSiO3,5.562392,-3.21656512875,0.2442926749999996,3,5.0
mp-768221,YBiO3,3.862693,-2.7887674122499995,0.0323555477499999,3,3.0
mp-548658,RbPO3,5.891782,-2.648554847369049,0.049209081499999,3,5.0
mp-1010953,MgNi,0.0,-0.1410592199999998,0.0505081133333336,3,0.0
mp-33737,Mn3Cu3O8,0.0,-1.5043347466342851,0.0189054485267776,3,0.0
mp-28896,CuBIr,0.0,-0.1786701972222211,0.0,3,0.0
mp-707206,TeP6H30(NO4)6,5.26726256,-1.5488401133052447,0.0376122243295524,3,5.0
mp-753397,Ga2CuO4,0.0,-1.825810595,0.0757744714285655,3,0.0
mp-7223,Ca3AsN,1.500392999999999,-1.1549291074760006,0.0059797979999993,3,1.0
mp-1589,TiCr2,0.0,-0.0977395455555552,0.0167071183333344,3,0.0
mp-11445,Y(TiGa2)2,0.0,-0.537225917976191,0.0108935671428573,3,0.0
mp-541588,VHgO3,2.968148,-1.7999411127500005,0.0,3,3.0
mp-772696,Cr3O4,1.579974,-2.137913974285714,0.0997765721428542,3,1.0
mp-12908,ScAgSe2,1.878594,-1.0919243842968749,0.0,3,1.0
mp-754988,KVO2,2.212075999999999,-2.166243833125,0.0689076913888877,3,2.0
mp-31103,Ni3Te2,0.0,-0.1721005040000001,0.0,3,0.0
mp-12644,Ba2LuNbO6,4.136477,-3.5204596297500004,0.0,3,4.0
mp-961647,CaAgP,0.0,-0.0740066493650797,0.6838517022222219,3,0.0
mp-1004524,HPbI3,0.0,0.2335697122759999,0.6615423262500002,3,0.0
mp-13287,BaCuTeF,2.139095,-2.0326263702975007,0.0,3,2.0
mp-132,Ca,0.0,0.0244168499999999,0.0244168499999999,3,0.0
mp-24230,HCNO,6.401955,-0.9694501657708336,0.0,3,6.0
mp-27303,NaAg3O2,1.689024,-0.723442232083333,0.0,3,1.0
mp-19168,LaMnO3,0.0,-3.0095341539420004,0.0115944155000082,3,0.0
mp-19225,FeAgO2,2.084389,-1.348915833125,0.0,3,2.0
mp-770321,Li2Mn3CrO8,0.0,-2.1377875194914284,0.0097083428571584,3,0.0
mp-974425,Re3Si,0.0,0.14540479375,0.2961530131250001,3,0.0
mp-981,SrF2,8.516806,-4.252951134126667,0.0,3,7.0
mp-973960,KScO3,0.0,-2.35688654075,0.1924122702500001,3,0.0
mp-752891,LiTi3O6,0.0,-3.299877748750002,0.0383947947499834,3,0.0
mp-2008,FeAs2,1.096374,-0.260936896666666,0.0,3,1.0
mp-36538,La2PbS4,2.917747,-2.0786745594642864,0.0199254849999999,3,2.0
mp-13092,Zr6Al2Ni,0.0,-0.3454925622222223,0.0157181744444452,3,0.0
mp-553896,K3MoF6,3.461111,-2.9846073977139995,0.0,3,3.0
mp-7006,SrNbO3,0.0,-3.18765988675,0.0151432826666688,3,0.0
mp-23170,IO2,2.412051999999999,-0.7094983508333327,0.0105985476666692,3,2.0
mp-973456,Lu2TcAu,0.0,-0.4495620075,0.101606594375001,3,0.0
mp-14175,K3NbO8,4.419211,-1.6914625658333324,0.0,3,4.0
mp-7435,KCuSe,1.23708,-0.6838412561979167,0.0,3,1.0
mp-7375,KNbO3,3.609862,-2.8714925687500013,0.0,3,3.0
mp-10911,Sc2Al3Ru,0.0,-0.6478210741666679,0.0,3,0.0
mp-12309,Cs2NaAl3F12,8.961905999999999,-3.679819323293335,0.0,3,7.0
mp-549207,Li4CO4,5.614613,-1.9490187613888896,0.2484901733333329,3,5.0
mp-7555,LiMgSnPd,0.0,-0.5855206562499999,0.0,3,0.0
mp-1009826,TaCo,0.0,-0.0963745799999991,0.1452223989999979,3,0.0
mp-772247,LiNbNiO4,2.903800999999999,-2.279121126428572,0.0569041464285433,3,2.0
mp-24854,CoCO3,3.928094,-1.7010985302500017,0.0,3,3.0
mp-10870,Zr5ZnSb3,0.0,-0.718915120555556,0.0,3,0.0
mp-15698,Sr5As3,0.0,-1.0603552150000004,0.0,3,0.0
mp-1601,TaRu,0.0,-0.3226796775,0.0,3,0.0
mp-1009218,MoC,0.0,0.5025947562499997,0.5801098318750011,3,0.0
mp-14411,K4GeO4,4.218101,-1.9746585,0.001401473055556,3,4.0
mp-4200,ScPO4,6.514115,-3.3727188046825387,0.0,3,6.0
mp-1009018,InAg,0.0,0.03102332,0.0732030474107148,3,0.0
mp-12067,MnAl,0.0,-0.21745546,0.0461626749999997,3,0.0
mp-23582,KLi6BiO6,2.474815,-1.9978494594642853,0.0,3,2.0
mp-28797,YHSe,2.33360984,-1.4895388432379164,0.0,3,2.0
mp-12427,Sr2TaGaO6,5.661697,-3.1942961047500003,0.0,3,5.0
mp-559043,KLaGeS4,3.185965,-1.6865508808928582,0.0,3,3.0
mp-6933,MnN,0.0,-0.3902321861899996,0.092556665,3,0.0
mp-381,SiRu,0.0,-0.6328743575000004,0.0142114675,3,0.0
mp-19792,Zr(Fe2Si)2,0.0,-0.5017015392857148,0.0,3,0.0
mp-547956,MnV2O6,2.435827,-2.3281974653844446,0.0159210900000044,3,2.0
mp-10942,KNaLaNbO5,4.877817,-3.0589626884722216,0.0,3,4.0
mp-1008929,FeN,0.0,0.0679272038100009,0.3809042100000006,3,0.0
mp-755894,Li2O,6.982647,-1.98607039875,0.0854445916666666,3,7.0
mp-20004,Zr2InC,0.0,-0.6995889081250004,0.0,3,0.0
mp-556163,Zn2SiO4,2.984757,-2.432349258571428,0.0256999019047592,3,3.0
mp-31756,Ba2FeReO6,0.0,-2.5504822082500014,0.0,3,0.0
mp-3291,AgTe4Au,0.0707069999999999,-0.0736863483333335,0.0,3,0.0
mp-16220,Si,1.088601,0.3396075032352946,0.3396075032352943,3,1.0
mp-36262,BrO2F,4.209174,-0.6547814934224996,0.0,3,4.0
mp-24610,LiP(HO2)2,7.27545631,-2.2471254669169047,0.0,3,7.0
mp-1981,Ba2Sn,0.421631,-0.6051876716666668,0.0,3,0.0
mp-31072,Sc6Te2Rh,0.0,-0.7961352177777788,0.0,3,0.0
mp-755421,Ca6HfO8,5.892739,-3.4837891316666663,0.0023098694999923,3,5.0
mp-635,ScRh3,0.0,-0.6078191100000003,0.0,3,0.0
mp-23940,NaHO,4.455425,-1.6115090732899997,0.0018654566666702,3,4.0
mp-10580,La(AlGe)2,0.0,-0.47167277,0.0,3,0.0
mp-27173,P4Ru,2.100934999999999,-0.4510653881428576,0.0,3,2.0
mp-8724,K2TeO3,4.928526,-1.881236300625,0.0,3,5.0
mp-695,TiCo2,0.0,-0.2993899638888895,0.0025749799999994,3,0.0
mp-1391,Ag2F,0.0,-0.8666179053966664,0.0,3,0.0
mp-12630,MgSeO4,4.707770999999999,-1.885871041432292,0.0017442333333264,3,4.0
mp-28554,Ca2AsI,2.287719,-1.40168776375,0.0,3,2.0
mp-7275,BaSi2,0.218094999999999,-0.3446643866666672,0.0142145966666662,3,0.0
mp-13703,Al4CO4,4.9741,-2.6067376024999995,0.0,3,5.0
