mpid,formula,BG,fidelity,bg_category
mp-17473,Na2Al2As3,1.1771,0,1.0
mp-11631,Dy2Al6Si4Au,0.0,0,0.0
mp-19955,Co2CuGe2,0.0,0,0.0
mp-560836,SiO2,4.9689,0,6.0
mp-1377,ThCu2,0.0,0,0.0
mp-765100,Li8Mn6(FeO6)3,0.0,0,0.0
mp-767024,Li2VCrP2(O4F)2,2.0572,0,2.0
mp-23029,Cs3Sb2I9,1.8679,0,2.0
mp-8710,Ca2Pt3O8,1.1236,0,1.0
mp-753090,Li2Cu2F7,0.0054,0,0.0
mp-540392,LiCrPO4,2.668999999999999,0,3.0
mp-28579,Hg3(TeI)2,1.3859,0,1.0
mp-29662,TlBiSe2,0.232299999999999,0,0.0
mp-705087,Rb3CoNCl4O3,2.7376,0,3.0
mp-767771,P3W2O13,2.1023,0,2.0
mp-560853,Tb3Si2S8I,2.4541,0,3.0
mp-9510,Tl2PAuS4,1.2929,0,1.0
mp-579556,CsHoZnTe3,1.3805,0,1.0
mp-756531,LiNd6(CuO6)2,0.0,0,0.0
mp-977440,LiTiPt2,0.0,0,0.0
mp-541766,Rb3InP2,0.507099999999999,0,0.0
mp-5706,SnPSe3,1.3451,0,1.0
mp-744123,BaLa4TiCr4O15,1.881599999999999,0,2.0
mp-1029144,Te2MoWSe2,0.0675,0,0.0
mp-604378,Tb4InIr,0.0,0,0.0
mp-14285,CoP2,0.435999999999999,0,0.0
mp-976829,NaDy3,0.0,0,0.0
mp-1027576,TeMo2Se2S,0.0,0,0.0
mp-771742,Co3BiO8,0.0,0,0.0
mp-771671,Fe5Co3O16,0.0,0,0.0
mp-19394,LiV2O4,0.0,0,0.0
mp-861559,TaFeO4,1.8691,0,2.0
mp-1027581,Te2Mo2SeS,0.2287,0,0.0
mp-20765,NpSi,0.0,0,0.0
mp-864662,HoCl3,3.7011,0,4.0
mp-631303,InReGe,0.0,0,0.0
mp-542461,Se,1.5703,0,1.0
mp-21554,P3Pb5O12F,3.72,0,4.0
mp-780240,Gd2P4O13,3.2682,0,4.0
mp-570953,HoGa3,0.0,0,0.0
mp-2341,Li3N,1.218,0,1.0
mp-775338,V3Cu2Ni(PO4)6,0.0,0,0.0
mp-23375,PNCl2,4.1175,0,5.0
mp-7205,LiInSiO4,3.028699999999999,0,3.0
mp-9023,ScSiAu,0.0,0,0.0
mp-673117,Sn2P3O10,0.0,0,0.0
mp-753948,PrTiO3,0.0,0,0.0
mp-1028857,MoWSe3S,0.685999999999999,0,0.0
mp-686086,Tl9SbTe6,0.4892,0,0.0
mp-6665,Ba4LiW2N7,1.972299999999999,0,2.0
mp-31898,K3FeO2,1.1592,0,1.0
mp-768056,LiMn10O20,0.0,0,0.0
mp-29618,NiP3W2,0.0,0,0.0
mp-2713,ErIr,0.0,0,0.0
mp-9925,Ca2Sb,0.0,0,0.0
mp-771212,Li3Mn(BO3)2,1.4308,0,1.0
mp-1014444,Cr3N2,0.0,0,0.0
mp-31763,Ca2FeReO6,0.0,0,0.0
mp-761463,Li2FeP2O7,3.555599999999999,0,4.0
mp-25743,Cr3B7BrO13,2.4249,0,2.0
mp-756510,K4TiO4,3.1456,0,3.0
mp-672360,Gd(C2N3)3,2.0221,0,2.0
mp-22435,CeBPt3,0.0,0,0.0
mp-767717,NaPrPCO7,0.1574,0,0.0
mp-676036,Ba(FeS2)2,0.0,0,0.0
mp-582681,CuAu,0.0,0,0.0
mp-19900,La(GeRu)2,0.0,0,0.0
mp-7572,MgSO4,5.4889,0,6.0
mp-6326,LiAlSiO4,4.8474,0,5.0
mp-1029726,Li6IrN4,0.0,0,0.0
mp-558553,Sr4Ti5(Si2O11)2,1.9373,0,2.0
mp-770722,Mg3Mn5(BO4)4,0.8380999999999991,0,1.0
mp-541545,BaVAsO6,2.6697,0,3.0
mp-757796,Al2H10S3O17,5.6867,0,6.0
mp-25613,LiNiAsO4,2.8263000000000003,0,3.0
mp-638051,LuNiGe2,0.0,0,0.0
mp-733840,GaH12N3(OF2)3,5.216200000000001,0,6.0
mp-774455,Na4P3H3O11,5.0015,0,6.0
mp-570254,ThBC,0.0,0,0.0
mp-554813,NbCrF6,0.0,0,0.0
mp-773240,MnO2,0.8822000000000001,0,1.0
mp-557894,SiO2,5.718299999999999,0,7.0
mp-1018663,CeS2,0.0,0,0.0
mp-1006399,CeZnIn,0.0,0,0.0
mp-771058,Li4Cr3CoO8,0.594299999999999,0,0.0
mp-768877,Sn2Ge2O7,1.7482,0,2.0
mp-568493,In3SnI5,2.0773,0,2.0
mp-973456,Lu2TcAu,0.0,0,0.0
mp-570183,Pr(AsPd)2,0.0,0,0.0
mp-560333,Ta2Te4Br10O,0.996499999999999,0,1.0
mp-54,Co,0.0,0,0.0
mp-775259,Li2Mn3F8,3.3773,0,4.0
mp-863857,Mn3Co3(SbO8)2,0.5298,0,0.0
mp-771599,Li3FePCO7,4.0108,0,4.0
mp-761857,LiNb(BO3)2,3.047799999999999,0,3.0
mp-767409,Li5SbS,0.5867,0,0.0
mp-14039,K2NaRhF6,1.9994,0,2.0
mp-765726,Mn2OF3,0.0,0,0.0
mp-770252,CaNiO3,1.1857,0,1.0
mp-864962,CaAcZn2,0.0,0,0.0
mp-696940,TiH12C2(NF)6,2.8143,0,3.0
mp-7577,CoSi,0.0,0,0.0
mp-3264,Th(NiGe)2,0.0,0,0.0
mp-980386,Yb2Nd2O5,0.186899999999999,0,0.0
mp-760078,Ba4Ti11O26,2.7188,0,3.0
mp-13755,BaNa(PO3)3,5.3055,0,6.0
mp-753670,CaPbI4,2.8227,0,3.0
mp-865360,Tm2MgIr,0.0,0,0.0
mp-770427,BaLaCl5,3.954999999999999,0,4.0
mp-4907,Na6Sn2S7,2.084699999999999,0,2.0
mp-24968,FeMoClO4,2.205899999999999,0,2.0
mp-639478,SiO2,5.5486,0,6.0
mp-695398,Na3PH24SO15,0.793,0,0.0
mp-973612,Hf9CoMo4,0.0,0,0.0
mp-850435,LiFe4(BO3)4,1.5541,0,1.0
mp-30388,HoInAu2,0.0,0,0.0
mp-637206,AlBiSeCl4,2.5424,0,3.0
mp-696272,HgHNO4,1.5568,0,1.0
mp-675798,NaHoF4,6.8743,0,7.0
mp-1017509,MgNiH2,0.0,0,0.0
mp-780818,TiVO4,0.0,0,0.0
mp-569970,ZrHg3(SeBr3)2,1.936799999999999,0,2.0
mp-765007,VF3,1.6507,0,2.0
mp-18799,YbVO4,0.0,0,0.0
mp-15900,Sr3Sc2Cu2S2O5,1.693,0,2.0
mp-540064,LiCo(PO3)4,0.9577,0,1.0
mp-19856,SnPt,0.0,0,0.0
mp-867175,SmAgAs2,0.0,0,0.0
mp-684029,CdI2,2.3629,0,2.0
mp-23657,Na6S2ClO8F,4.7796,0,5.0
mp-28979,BaC20,0.1436,0,0.0
mp-637436,Tm10In20Co9,0.0,0,0.0
mp-707177,HC5N3(OF4)2,4.8499,0,5.0
mp-973270,Ho2RuAu,0.0,0,0.0
mp-11230,Y2Al,0.0,0,0.0
mp-42089,K4Gd2C3O9F4,2.7175,0,3.0
mp-530262,Li15Cr2N9,1.3186,0,1.0
mp-30023,Ba(AlCl4)2,5.383599999999999,0,6.0
mp-778430,K8Al2O7,2.2214,0,2.0
mp-780548,Li3Mn3(PO4)4,1.133099999999999,0,1.0
mp-1018730,In2Cu,0.0,0,0.0
mp-16626,SmAl7Au3,0.0,0,0.0
mp-14926,Sr2ScF7,6.364999999999999,0,7.0
mp-19153,Lu2Mn2O7,1.0081,0,1.0
mp-540691,Ba3YIr2O9,0.0,0,0.0
mp-684617,Bi2O3,0.9627999999999992,0,1.0
mp-6476,Ag3SeNO3,0.5563,0,0.0
mp-556407,Ba3Bi2TeO9,2.1136,0,2.0
mp-27679,LaBr,0.0,0,0.0
mp-3010,Rb2TbF6,0.022799999999999,0,0.0
mp-861729,Li4Ti2Mn3Co3O16,0.2795,0,0.0
mp-777699,V3O5F,0.3631,0,0.0
mp-568655,In7Pd3,0.0,0,0.0
mp-1002572,LiMnO2,0.8561000000000001,0,1.0
mp-706400,BaP2(HO2)4,5.5979,0,6.0
mp-754344,LiZnO2,0.0,0,0.0
mp-866227,CaNdRh2,0.0,0,0.0
mp-554517,NaMnF4,2.0519,0,2.0
mp-761671,Li3CoPO5,0.0,0,0.0
mp-30759,LiMg2Tl,0.0,0,0.0
mp-707120,BaP2(HO4)2,0.4458,0,0.0
mp-769061,Bi4(BO4)3,0.0,0,0.0
mp-768005,LiNiSnO4,0.462199999999999,0,0.0
mp-33631,TiZn2O4,1.4336,0,1.0
mp-759658,LiAgF2,1.527,0,1.0
mp-865138,Hf2MnIr,0.0,0,0.0
mp-754804,La3Ti4O12,0.0,0,0.0
mp-556920,Tb9(SbO)5,0.0,0,0.0
mp-519,USb,0.0,0,0.0
mp-21087,UAs,0.0,0,0.0
mp-19881,Dy3InC,0.0,0,0.0
mp-769903,V2Si2O7,2.3302,0,2.0
mp-647900,TlAs3PbS6,0.0,0,0.0
mp-626647,TlHO,1.4845,0,1.0
mp-763190,Li2VO2F,0.8643000000000001,0,1.0
mp-38931,Tb2SmS4,0.0,0,0.0
mp-30352,NaAg2,0.0,0,0.0
mp-973333,HoLuZn2,0.0,0,0.0
mp-704240,CoPO4,0.4474,0,0.0
mp-571181,RbAuN12,1.4603,0,1.0
mp-541217,BaHo2CoO5,1.8403999999999991,0,2.0
mp-861657,Li2PrAl,0.0,0,0.0
mp-777552,Fe6O5F7,1.1215,0,1.0
mp-754655,Eu2SeO2,0.0,0,0.0
mp-766034,Sr5(IrO3)6,0.0,0,0.0
mp-16159,Pr4Si2S3O7,2.5915,0,3.0
mp-984240,CsCaO3,0.0,0,0.0
mp-13590,LiB(CN)4,6.3482,0,7.0
mp-753279,LiAg5F12,0.0,0,0.0
mp-765452,LiVOF2,1.6095,0,1.0
mp-561260,Na2CaP2O7,4.954700000000001,0,6.0
mp-764020,V6O5F19,2.0909,0,2.0
mp-722318,TmH16C4N11O13,3.2094,0,3.0
mp-30870,SmZn12,0.0,0,0.0
mp-861915,LiDy2Ir,0.0,0,0.0
mp-763707,Li4Ti3VO8,0.0,0,0.0
mp-25134,Na2CaV4O12,2.9046,0,3.0
mp-764162,NaMn(PO3)3,4.3628,0,5.0
mp-568488,Mo15Se19,0.0,0,0.0
mp-7342,Sm3Ir,0.0,0,0.0
mp-757333,Al12PbO19,4.518599999999999,0,5.0
mp-1378,LiC,3.2727,0,4.0
mp-771643,Sr2CaI6,3.076999999999999,0,3.0
mp-174,Tl5Te3,0.0,0,0.0
mp-7979,K2PdF6,2.0399,0,2.0
mp-560037,Rb2NaBiF6,4.9249,0,6.0
mp-976031,NaAc,0.0,0,0.0
mp-19282,Sr2ZnWO6,3.402,0,4.0
mp-977138,NaTc3,0.0,0,0.0
mp-765076,LiMnOF2,1.2316,0,1.0
mp-643655,LiAl2H6ClO6,5.1531,0,6.0
mp-17869,NaCuF3,0.070999999999999,0,0.0
mp-565487,VH14C4NO2F3,3.0679,0,3.0
mp-698669,Nd2(MoO4)3,3.5548,0,4.0
mp-972898,Sc2GaAu,0.0,0,0.0
mp-21464,CoReB,0.0,0,0.0
mp-570420,Nb2CrSe4,0.0,0,0.0
mp-865746,GaTc2W,0.0,0,0.0
mp-557744,NaUBO5,1.9151,0,2.0
mp-635456,EuCuBi,0.0,0,0.0
mp-504594,ZrBr,0.0,0,0.0
mp-1018697,EuCdSn,0.0,0,0.0
mp-773248,Li4NbFe3O8,2.5126,0,3.0
mp-999054,Ti2GaCo,0.0,0,0.0
mp-27770,RhCl3,1.521199999999999,0,1.0
mp-23736,LiMgH3,4.0494,0,4.0
mp-769152,Sc(ClO4)3,4.0634,0,4.0
mp-675778,NaY2F7,7.0565,0,7.0
mp-558931,SiO2,4.5368,0,5.0
mp-541280,BaLaGaO4,3.9475,0,4.0
mp-9178,CdSe2O5,2.8994,0,3.0
mp-770889,La2WO6,3.2227,0,3.0
mp-773357,Li2Fe3(PO4)3,1.4682,0,1.0
mp-567690,TbMg4Cu,0.0,0,0.0
mp-996989,LiAgO2,0.0,0,0.0
mp-763674,K8Li3(FeO4)4,0.058899999999999,0,0.0
mp-569967,K2PrCl5,4.8153000000000015,0,5.0
mp-541568,Sr2Li3NbN4,2.1148,0,2.0
mp-767901,Li3CoPCO7,2.7427,0,3.0
mp-861244,Li5Fe(P2O7)2,2.0377,0,2.0
mp-554818,KTe3O6F,3.0664,0,3.0
mp-680180,K3Co(CN)6,4.134399999999999,0,5.0
mp-675164,La12Cu10O31,0.0,0,0.0
mp-15171,K2MgSiO4,4.0026,0,4.0
mp-20489,SrPbO3,0.7933000000000001,0,0.0
mp-699888,Na2TiFe(PO4)3,2.4985,0,3.0
mp-1029281,Te3MoWSe,0.328899999999999,0,0.0
mp-555095,Ba5Re3NO18,2.3,0,2.0
mp-3637,YOF,4.9285,0,6.0
mp-7944,NaSb,0.6019000000000001,0,0.0
mp-675325,Al(Ag3S2)3,0.7057,0,0.0
mp-766957,FeBP2H5NO9,2.8005,0,3.0
mp-2945,Yb(Mo3S4)2,0.0,0,0.0
mp-28550,Hf2Ag3F14,0.1527,0,0.0
mp-631537,BeReB,0.0,0,0.0
mp-583417,Ba6V4S11O5,1.9141,0,2.0
mp-2214,TmMg2,0.0,0,0.0
mp-28235,Tl(CuO)2,0.0,0,0.0
mp-1016848,SrIrO3,0.0,0,0.0
mp-770343,Li3V(BO3)2,2.6991,0,3.0
mp-7909,Al2CdTe4,1.6245,0,1.0
mp-19932,In4Se3,0.166599999999999,0,0.0
mp-569776,TaNi3,0.0,0,0.0
mp-21757,Eu3Al5O12,0.0,0,0.0
mp-1971,HoCu,0.0,0,0.0
mp-769811,Li3Mn4FeO8,0.0,0,0.0
mp-773517,ScMn2O5,1.0248,0,1.0
mp-772662,MnH4(SO5)2,0.6868000000000001,0,0.0
mp-10105,UTeAs,0.0,0,0.0
mp-778911,Li4Mn3Fe(BO3)4,2.965999999999999,0,3.0
mp-779920,Gd2W2O9,1.8332,0,2.0
mp-30231,RbGaCl4,4.3998,0,5.0
mp-542772,CsAgCl2,2.3368,0,2.0
mp-694970,SrLa7Cu4(SnO6)4,0.0,0,0.0
mp-27192,CsBe2F5,7.180899999999999,0,7.0
mp-782705,Cr3O8,0.3294,0,0.0
mp-675153,Ca16HN8,0.0,0,0.0
mp-568346,HfBrN,2.1309,0,2.0
mp-782708,V4(OF3)3,1.5231,0,1.0
mp-11334,W,0.0,0,0.0
mp-7128,Cd(AsO3)2,1.9253,0,2.0
mp-1030408,Te4Mo3WSe4,0.1973,0,0.0
mp-541449,CrGeTe3,0.0,0,0.0
mp-10994,TmCuAs2,0.0,0,0.0
mp-569070,InSi2P(H3C)8,3.7122,0,4.0
mp-769974,Li2Cr3CoO8,0.5115000000000001,0,0.0
mp-1023955,MoW(SeS)2,0.985399999999999,0,1.0
mp-34263,Mn2TcO4,0.0,0,0.0
mp-760594,LiTi2O4,0.0,0,0.0
mp-753063,Li3CuF6,0.668999999999999,0,0.0
mp-626201,H5ClO6,5.3999,0,6.0
mp-4320,CuTeO3,0.0,0,0.0
mp-763098,Li2MnF4,4.0065,0,4.0
mp-707302,Rb10Al24Cd7(SiO4)24,2.2832,0,2.0
mp-29719,LiNiN,0.0,0,0.0
mp-1561,TbSe,0.0,0,0.0
mp-853249,Li4Mn3OF8,1.775399999999999,0,2.0
mp-17236,Ba(Ni2B)6,0.0,0,0.0
mp-756494,Na3GePCO7,4.187900000000001,0,5.0
mp-998605,RbPbCl3,2.1964,0,2.0
mp-861545,LiMnPO4,2.8385,0,3.0
mp-6770,BaLa2MnS5,0.5770999999999991,0,0.0
mp-31187,TiAlFe2,0.0,0,0.0
mp-1029357,NaZnN,0.0,0,0.0
mp-8773,K3CO3F,3.8463,0,4.0
mp-611623,U(CoP)2,0.0,0,0.0
mp-29641,GeSb4Te7,0.2689,0,0.0
mp-567748,Zr2Al3C4,0.0,0,0.0
mp-861576,Na3CoO3,1.3878,0,1.0
mp-770886,Li3FeO3,1.9602,0,2.0
mp-754871,Na3BiAsCO7,0.3433,0,0.0
mp-21475,SmInCu2,0.0,0,0.0
mp-708993,Na2PH15O11,4.5395,0,5.0
mp-772769,Na2Ge2O5,3.1185,0,3.0
mp-773344,Li2CrCuO4,0.0,0,0.0
mp-16336,Zr2Fe3Si,0.0,0,0.0
mp-771478,Mn3Fe2P6WO24,0.0,0,0.0
mp-780525,Mn6OF11,0.4401,0,0.0
mp-550433,BeZnO2,2.655399999999999,0,3.0
mp-556518,K2Pd(NO3)4,1.9068,0,2.0
mp-1028544,TeMoWSe3,0.0,0,0.0
mp-2191,ErSb,0.0,0,0.0
mp-10883,AlCrCo2,0.0,0,0.0
mp-40668,NaCoP2HO7,3.0988,0,3.0
mp-1009017,HoSb,0.0,0,0.0
mp-867673,Na3(Pt3O4)4,0.0,0,0.0
mp-27486,BN3Cl2,3.2518,0,3.0
mp-540682,Nb2CoO6,2.3241,0,2.0
mp-15109,Sm(ZnP)3,0.1314,0,0.0
mp-782693,Li2CoOF3,0.6847000000000001,0,0.0
mp-6353,Y2Si4CN6,3.1011,0,3.0
mp-583029,K3CaV5O15,2.7283,0,3.0
mp-28129,Ba(SbS2)2,1.487299999999999,0,1.0
mp-23586,Hg6S4Br3Cl,1.5348,0,1.0
mp-31121,HoScO3,4.4724,0,5.0
mp-2970,Na4GeO4,2.8136,0,3.0
mp-865123,MgGaPd2,0.0,0,0.0
mp-680539,K11(In2Bi3)3,0.0313,0,0.0
mp-4975,RbZnF3,4.0807,0,5.0
mp-27583,Sr2P6O17,5.326,0,6.0
mp-782686,Mn6O11F,0.0,0,0.0
mp-24961,LuFeO3,1.5868,0,1.0
mp-779654,Na3Nb6O11,0.0,0,0.0
mp-976355,Lu3Si,0.0,0,0.0
mp-4126,KUO3,0.4454,0,0.0
mp-977402,NpInRh2,0.0,0,0.0
mp-566540,Na2CrNiF7,3.8792,0,4.0
mp-762428,LiCrSiO4,2.7106,0,3.0
mp-753623,Li2Cu4S3,0.6691,0,0.0
mp-763932,Li4Ti3Fe2Ni3O16,0.0,0,0.0
mp-755205,Zr2N2O,1.6914999999999991,0,2.0
mp-20996,DyIn5Rh,0.0,0,0.0
mp-972751,Si3Ge,0.0,0,0.0
mp-23706,YH3,0.0405,0,0.0
mp-680576,Ti2Se,0.0,0,0.0
mp-767756,V2Bi4O11,2.157299999999999,0,2.0
mp-720334,Na2P2H14O13,5.1678,0,6.0
mp-626481,Al(HO)3,3.8282,0,4.0
mp-849065,VS,0.0,0,0.0
mp-775706,Ti3VSb2(PO4)6,0.0,0,0.0
mp-14985,KZrPdF7,0.6681,0,0.0
mp-984769,CaTl2Cd,0.0,0,0.0
mp-763837,Na2SrLiVP2O9,1.761499999999999,0,2.0
mp-24479,SrH2Br2O7,4.0296,0,4.0
mp-28395,B6P,2.4757,0,3.0
mp-1016828,CdIrO3,0.0,0,0.0
mp-763768,K8Li9Mn4O16,0.435799999999999,0,0.0
mp-764667,Co3(OF2)2,0.082199999999999,0,0.0
mp-540072,Fe(PO3)4,0.0,0,0.0
mp-1529,LuIr,0.0,0,0.0
mp-973994,NpPa3,0.0,0,0.0
mp-772082,CaLaI5,2.1073,0,2.0
mp-976972,HoTmCu2,0.0,0,0.0
mp-637112,AsS7IF6,1.8164,0,2.0
mp-973266,Lu3Al,0.0,0,0.0
mp-30934,As(S8I)3,2.0753,0,2.0
mp-277,Zr3N4,0.9707999999999992,0,1.0
mp-22416,SmTiO3,0.0,0,0.0
mp-12545,Er3Pd2,0.0,0,0.0
mp-21342,V3Sn,0.0,0,0.0
mp-20605,PbC2(SN)2,2.6512,0,3.0
mp-1008753,Ti2Al,0.0,0,0.0
mp-27369,RbGeCl3,3.7552,0,4.0
mp-19428,K2RbTbV2O8,3.399899999999999,0,4.0
mp-24208,CrH2,0.0,0,0.0
mp-1025705,Te2Mo(WSe2)2,0.0482,0,0.0
mp-676009,Na3Cr11Se20,0.0,0,0.0
mp-2746,MoC,0.0,0,0.0
mp-850329,Fe4O3F5,1.4527,0,1.0
mp-652695,Re(SeCl6)2,0.880799999999999,0,1.0
mp-531530,MgAl2O4,4.183400000000001,0,5.0
mp-19954,Al8Cr5,0.0,0,0.0
mp-18458,Sr5(SnP3)2,0.364399999999999,0,0.0
mp-21010,PrSnRu,0.0,0,0.0
mp-704637,Nb12WO33,1.890399999999999,0,2.0
mp-5223,GdAlO3,3.2382,0,3.0
mp-1718,ZrFe2,0.0,0,0.0
mp-555309,CS4N2(OF)3,1.3596,0,1.0
mp-763260,LiCoSiO4,1.3669,0,1.0
mp-18922,Mn5O8,0.551299999999999,0,0.0
mp-1030403,Te2Mo3W(Se2S)2,0.0,0,0.0
mp-29174,SiCl2,2.0151,0,2.0
mp-604304,HgH16(Br3N2)2,1.989199999999999,0,2.0
mp-973940,LiCd3,0.0,0,0.0
mp-698527,SbH3C2(O2F3)2,3.1772,0,3.0
mp-865169,CaErRh2,0.0,0,0.0
mp-114,Pu,0.0,0,0.0
mp-696965,Cs3TbF6,5.7503,0,7.0
mp-12657,HfAl2,0.0,0,0.0
mp-772833,Y2HfO5,3.9515,0,4.0
mp-31349,Sr3In,0.0,0,0.0
mp-10289,Ca(BC)2,0.475099999999999,0,0.0
mp-764405,KFeH2S2O9,2.1671,0,2.0
mp-16958,LaNi5P3,0.0,0,0.0
mp-769889,TaFeO4,2.4105,0,2.0
mp-558566,Ba5Er2ZrAl2O13,2.5861,0,3.0
mp-865486,VZnRu2,0.0,0,0.0
mp-567341,PrCoC2,0.0,0,0.0
mp-1027112,MoW3(SeS)4,0.6724,0,0.0
mp-770734,Mg3(AsO4)2,3.0162,0,3.0
mp-2783,Ta2Si,0.0,0,0.0
mp-7127,Ba2YbTaO6,0.0,0,0.0
mp-6289,Ba2Ti(GeO4)2,3.7129,0,4.0
mp-628614,Ce2Si7Rh15,0.0,0,0.0
mp-6592,K2Pt(NO2)4,2.119399999999999,0,2.0
mp-554029,NaMg4V3O12,3.321599999999999,0,4.0
mp-775601,Li5Mn3Bi2(PO4)6,0.0,0,0.0
mp-570752,H2,6.593999999999999,0,7.0
mp-697794,Mn2P3O10,0.0,0,0.0
mp-769966,Li3TiFe3O8,1.8386,0,2.0
mp-220,ThNi2,0.0,0,0.0
mp-769911,MnCrO4,1.3462,0,1.0
mp-11352,PrAl5Ni2,0.0,0,0.0
mp-861228,Li3CuS2,2.7548,0,3.0
mp-849420,Li2Mn3CuO8,0.0,0,0.0
mp-755549,Y2TeO6,2.5391999999999992,0,3.0
mp-559375,CsKTeH6SO10,3.306499999999999,0,4.0
mp-37255,Na2RuO3,0.0,0,0.0
mp-738707,SiPH18C6INCl,2.7535,0,3.0
mp-765913,LiFePO4,3.6846,0,4.0
mp-10509,BaGaBO3F2,4.9647,0,6.0
mp-669508,TaP2NCl12,2.8674,0,3.0
mp-555067,AsC4S4N4Cl2O2F5,1.499399999999999,0,1.0
mp-29564,Ba2Mg3Si4,0.0,0,0.0
mp-572598,Cs2Ge2S5,2.4156,0,2.0
mp-561920,CsAgF3,0.0,0,0.0
mp-557570,TeAs(BrF2)3,3.0852,0,3.0
mp-3474,LaCuO3,0.0,0,0.0
mp-770101,Li5MnO5,0.0,0,0.0
mp-975173,RbYO3,0.0,0,0.0
mp-763595,Fe2(CO3)3,1.8141,0,2.0
mp-1028419,Te2Mo3WSe6,0.0,0,0.0
mp-778503,Ti3Fe2Sb(PO4)6,0.0289,0,0.0
mp-9723,Sr4Li(BN2)3,2.0686,0,2.0
mp-752596,YbSmO3,0.0,0,0.0
mp-651279,Co4Si(CO)14,2.5423,0,3.0
mp-9228,HgSeO3,2.544899999999999,0,3.0
mp-8217,Cs2GeF6,6.032,0,7.0
mp-10487,RbSb,0.7328,0,0.0
mp-765064,Li2VCrP2(O4F)2,1.9782,0,2.0
mp-567451,MnH8C2NCl3,1.6327,0,2.0
mp-560555,Li8Bi2PdO10,0.8559999999999991,0,1.0
mp-973,U2N3,0.0,0,0.0
mp-541236,Na5HfAs3,0.9022,0,1.0
mp-758097,H6C2N4O,4.5934,0,5.0
mp-761318,Li3FePCO7,4.2992,0,5.0
mp-865,CaB6,0.0,0,0.0
mp-769480,Y4Ga2O9,3.427,0,4.0
mp-6182,CsTb2Cu3Se5,1.2012,0,1.0
mp-757722,BaZnGeO4,2.8891,0,3.0
mp-758240,LiTi(PO3)4,0.2269,0,0.0
mp-28481,Ti(ClO4)4,2.9081,0,3.0
mp-769333,Ca4Ta2O9,4.1648,0,5.0
mp-622528,Li4Mo3O8,0.0,0,0.0
mp-5285,SrSO4,5.9094,0,7.0
mp-5974,La2Si2O7,4.651299999999999,0,5.0
mp-30045,CoGe2,0.0,0,0.0
mp-721249,Li10Ge(PO6)2,4.4921,0,5.0
mp-21580,EuSnF7,0.010199999999999,0,0.0
mp-685945,Er14Ti10O41,1.114499999999999,0,1.0
mp-9397,HfTlCuSe3,0.4232,0,0.0
mp-18658,RbLaSiS4,2.7894,0,3.0
mp-764421,Li3V2(O2F)2,1.0161,0,1.0
mp-1605,Ag3O4,0.0,0,0.0
mp-21845,FePd3,0.0,0,0.0
mp-27692,BaB4O7,5.1593,0,6.0
mp-7466,CaCu2O3,0.0,0,0.0
mp-21278,CeIn2Ir,0.0,0,0.0
mp-34371,AgSbS2,0.0,0,0.0
mp-22469,InNi3,0.0,0,0.0
mp-13861,HfB4Ir3,0.0,0,0.0
mp-398,ErGa3,0.0,0,0.0
mp-3335,Sm2Ti2O7,2.7404,0,3.0
mp-559535,H5C2ClO,5.4003,0,6.0
mp-2455,As2Os,0.6546000000000001,0,0.0
mp-757785,Bi12PbO19,2.096899999999999,0,2.0
mp-734875,H2Pb4C(Cl3O2)2,3.55,0,4.0
mp-867162,LiTm2Rh,0.0,0,0.0
mp-763497,LiV(PO3)3,2.603999999999999,0,3.0
mp-697653,MgH8(NF2)2,5.9988,0,7.0
mp-972825,SiH8,6.98,0,7.0
mp-849772,LiTi3Nb(CuO4)3,0.0,0,0.0
mp-865227,TmMgCd2,0.0,0,0.0
mp-30527,TaS3,0.0,0,0.0
mp-12532,KAg2PS4,1.2441,0,1.0
mp-8260,NaGdS2,1.826699999999999,0,2.0
mp-760415,Li3SbS4,2.0975,0,2.0
mp-31496,Li2Sn2Au,0.0,0,0.0
mp-556776,Sr(PO3)2,5.419799999999999,0,6.0
mp-690591,Na3(CoO2)4,0.0,0,0.0
mp-645935,Ni3Mo2SeO11,2.539599999999999,0,3.0
mp-697180,Mg3In,0.0,0,0.0
mp-862554,LiEr2Ir,0.0,0,0.0
mp-1009829,Be2Si,0.0,0,0.0
mp-781134,V2OF5,1.5417,0,1.0
mp-758007,Ba2CaP4(H3O8)2,5.4657,0,6.0
mp-761873,KTiF4,0.0,0,0.0
mp-765691,Mn6O5F7,0.0,0,0.0
mp-23844,HgHOF,1.448,0,1.0
mp-554183,ZrHg3(SCl3)2,2.5574,0,3.0
mp-865490,V2CrFe,0.0,0,0.0
mp-754375,NaTi2O3,0.0,0,0.0
mp-571598,Ga2Au7,0.0,0,0.0
mp-780978,Fe4O3F5,1.224899999999999,0,1.0
mp-982366,Tb2S2O,2.5113,0,3.0
mp-32499,BaV3O8,1.8698,0,2.0
mp-559704,PH9C3S2NClO4,4.0576,0,4.0
mp-560842,Cd2SiO4,1.0232,0,1.0
mp-697816,Li2Fe(PO4)2,0.0,0,0.0
mp-600171,ZnH8C4(N4Cl)2,4.4569,0,5.0
mp-8780,Cr2N,0.0,0,0.0
mp-22108,HoTiGe,0.0,0,0.0
mp-19128,CoO,0.7120000000000001,0,0.0
mp-8388,K2CuF4,0.378,0,0.0
mp-861622,LiMnPO4,3.3449,0,4.0
mp-1003322,CaMnO2,1.9756999999999991,0,2.0
