mpid,formula,BG,fidelity,bg_category
mp-705333,LiMo(PO4)2,3.11181822,3,3.0
mp-778554,Li2MnF4,5.038951999999999,3,5.0
mp-7257,K3NaP2(O3F)2,6.134327000000001,3,6.0
mp-1004530,CsBPb(IF2)2,2.8749510000000003,3,2.0
mp-23934,PH6NO4,6.87127736,3,6.0
mp-773280,TiMn5O12,2.8162529999999992,3,2.0
mp-31529,CoP2O7,0.8310719999999999,3,0.0
mp-771613,LiNiSnO4,1.108655,3,1.0
mp-775040,Li2MnSnO4,0.572642,3,0.0
mp-777556,LiVF4,3.467471,3,3.0
mp-17746,HfGePd,0.0,3,0.0
mp-559879,PS2N(Cl3O2)2,4.28543265,3,4.0
mp-24155,ZrH2,0.0,3,0.0
mp-10487,RbSb,1.233811,3,1.0
mp-1473,Fe7W6,0.0,3,0.0
mp-684617,Bi2O3,1.428016,3,1.0
mp-32011,Mn2NiO4,0.0,3,0.0
mp-38035,SrCO3,6.282980999999999,3,6.0
mp-10990,Al4CN3O,1.143869,3,1.0
mp-752733,TiGa2O5,3.989305,3,3.0
mp-23903,HBr,0.0,3,0.0
mp-650,Be5Pd,0.0,3,0.0
mp-554218,Ti4P6PbO24,4.44779243,3,4.0
mp-553991,Ti(GaO2)4,3.961652,3,3.0
mp-13200,LuCuSn,0.0,3,0.0
mp-553946,CoAsS,0.0,3,0.0
mp-557397,K2MnF6,5.112992999999999,3,5.0
mp-557664,Cs2TlBiF6,3.997173,3,4.0
mp-31441,Li2GaIr,0.0,3,0.0
mp-12071,Ti3As,0.0,3,0.0
mp-10194,LuSbPt,0.068731,3,0.0
mp-9325,Sr3MnN3,0.0,3,0.0
mp-9625,LiMgPO4,7.40522042,3,7.0
mp-554389,Ta3(BiS3)2,0.0,3,0.0
mp-1209,RbAu5,0.0,3,0.0
mp-67,Sc,0.0,3,0.0
mp-984876,Ba2Pd2O5,0.254123,3,0.0
mp-18775,Fe3PO7,3.100082,3,3.0
mp-11576,YbTl,0.0,3,0.0
mp-7583,SiS2,3.985316,3,3.0
mp-13286,CaGe2,0.0,3,0.0
mp-976847,Ni3Sb,0.0,3,0.0
mp-2323,BeCu,0.0,3,0.0
mp-555760,S,3.481807,3,3.0
mp-645300,Rb4CO4,0.150172,3,0.0
mp-8752,Na4CdP2,1.361899,3,1.0
mp-753594,BiOF,3.51836,3,3.0
mp-10797,CaSiNi2,0.0,3,0.0
mp-2424,LaZn5,0.0,3,0.0
mp-560851,CsIOF4,6.198577,3,6.0
mp-1008865,NdCd2,0.0,3,0.0
mp-18780,K2WO4,5.917469,3,5.0
mp-13962,HfSiSe,0.0,3,0.0
mp-985287,AgAu3,0.0,3,0.0
mp-867797,RbTl3,0.0,3,0.0
mp-36884,Mn2SnO4,0.0,3,0.0
mp-774160,NiTeO4,2.155486,3,2.0
mp-25172,Ba3WO6,3.973403,3,3.0
mp-1009129,MgO,4.548500000000001,3,4.0
mp-754515,BaMgGe,0.0,3,0.0
mp-1009878,ZrC,0.0,3,0.0
mp-32,Ge,0.0,3,0.0
mp-1009218,MoC,0.0,3,0.0
mp-12759,Zn2CuAu,0.0,3,0.0
mp-4690,K3TaO8,5.227777,3,5.0
mp-973835,PdN,0.0,3,0.0
mp-11385,YFe5,0.0,3,0.0
mp-541487,TlPt2Se3,1.147632,3,1.0
mp-20140,Rb2FeCu(CN)6,0.0,3,0.0
mp-546202,Li4CO4,6.02327,3,6.0
mp-984744,Ca3Tl,0.0,3,0.0
mp-16297,Sc3SnC,0.0,3,0.0
mp-6332,Li2TiSiO5,5.156538,3,5.0
mp-19097,FeBO3,2.648351,3,2.0
mp-558852,FeF3,3.561613,3,3.0
mp-13429,La2CdRh2,0.0,3,0.0
mp-962068,CaMgSn,0.0,3,0.0
mp-1861,Cu2Te,0.0,3,0.0
mp-2585,Sr5Sb3,0.0,3,0.0
mp-754745,Na2SnO3,3.705539,3,3.0
mp-1009213,MnSb,0.0,3,0.0
mp-1589,TiCr2,0.0,3,0.0
mp-1960,Li2O,6.58367191,3,6.0
mp-978857,SrHgO2,3.613774999999999,3,3.0
mp-752689,Ba2Na2O3,3.638465999999999,3,3.0
mp-25008,Ca2Mn2O5,1.093084,3,1.0
mp-766803,CrOF,3.369894,3,3.0
mp-554769,MoSBr,1.73995,3,1.0
mp-19182,Ba2CaWO6,4.197674,3,4.0
mp-972396,Ti2MnRe,0.0,3,0.0
mp-1175,SrS3,2.095441,3,2.0
mp-677445,Y4SiS3,0.0,3,0.0
mp-981379,Zn3CdS4,2.67633,3,2.0
mp-384,MgP4,1.364393,3,1.0
mp-1636,Mn3Sb,0.0,3,0.0
mp-541582,ReSe2,1.679338,3,1.0
mp-1718,ZrFe2,0.0,3,0.0
mp-772479,Mn3V2O10,0.765299,3,0.0
mp-12981,ScN,0.0,3,0.0
mp-771629,Li2MgMn3O8,3.051262,3,3.0
mp-975079,MnZn3,0.0,3,0.0
mp-555166,BaAg2SnS4,1.245641,3,1.0
mp-110,Mg,0.0,3,0.0
mp-757826,CsCa(NO2)3,4.556236,3,4.0
mp-985610,NaAg(CO2)2,3.448763,3,3.0
mp-974061,KSiO3,0.0,3,0.0
mp-646507,Hf2Ni2Sn,0.0,3,0.0
mp-2439,ZrNi5,0.0,3,0.0
mp-20255,TiCuSi,0.0,3,0.0
mp-778574,V4(OF3)3,2.828631,3,2.0
mp-31756,Ba2FeReO6,0.0,3,0.0
mp-767909,LiCoPO4,4.37192,3,4.0
mp-973058,LiLu2Al,0.0,3,0.0
mp-8857,Cs2As2Pd,1.72166,3,1.0
mp-12773,Zr2Al,0.0,3,0.0
mp-554959,K2Al2Sb2O7,4.797324,3,4.0
mp-767067,LiMn5O7F,0.0,3,0.0
mp-18809,Li2VGeO5,3.211149,3,3.0
mp-20086,MnSn2,0.0,3,0.0
mp-542112,CaZrO3,4.772634,3,4.0
mp-769791,Li4CoO3,3.705891,3,3.0
mp-769983,Li2CrFeO4,2.382952,3,2.0
mp-12385,Ba2YTaO6,4.9928230000000005,3,4.0
mp-975439,Mn3S,0.0,3,0.0
mp-4826,CaCuO2,0.0,3,0.0
mp-753661,SbOF,3.794416,3,3.0
mp-19174,BaMnV2(AgO4)2,3.470147,3,3.0
mp-27888,Zr3GeO8,5.532618,3,5.0
mp-9157,K3AlO3,4.358242,3,4.0
mp-769687,Li4TiCrO6,2.210074,3,2.0
mp-2482,CaC2,2.72339906,3,2.0
mp-38170,Cd(InSe2)2,0.0,3,0.0
mp-2818,YbAu,0.0,3,0.0
mp-978496,SiB4,0.0,3,0.0
mp-1412,Ti3Sb,0.0,3,0.0
mp-31018,SrAgBi,0.0,3,0.0
mp-9846,RbCaSb,2.142109,3,2.0
mp-13548,Cs2Pt,2.480574,3,2.0
mp-15986,Hf(CuP)2,0.0,3,0.0
mp-31002,Rb2Te5,0.851788999999999,3,0.0
mp-1275,SiMo3,0.0,3,0.0
mp-1006059,Tl3Bi,0.0,3,0.0
mp-555477,Ag2H3IO6,2.224663999999999,3,2.0
mp-778591,LiMnF3,4.87817,3,4.0
mp-772054,LiMnVO4,1.013884,3,1.0
mp-1009071,IrC2,0.0,3,0.0
mp-4478,CaSiPt,0.0,3,0.0
mp-542724,LaNbO4,5.062323999999999,3,5.0
mp-10687,LiCdP,0.0,3,0.0
mp-773505,Al2CrO5,1.756068,3,1.0
mp-3762,VCu3S4,1.983551,3,1.0
mp-771288,Li3Cr4O8,1.392812999999999,3,1.0
mp-2739,TeO2,3.02341,3,3.0
mp-770456,Li6Ti2O7,4.043483,3,4.0
mp-10706,ZrRu3C,0.0,3,0.0
mp-773510,TiV2CrO10,2.45781,3,2.0
mp-13406,LaAgPb,0.0,3,0.0
mp-767254,LiCo2(PO4)2,1.417194,3,1.0
mp-543072,Co(CO)4,0.0,3,0.0
mp-974457,Ru3I,0.0,3,0.0
mp-3731,LiNbO3,4.7709,3,4.0
mp-772347,Li6FeO6,0.3646609999999999,3,0.0
mp-3205,CaCO3,6.189931,3,6.0
mp-6628,CsCd(NO2)3,4.086197999999999,3,4.0
mp-555580,SrZr4(PO4)6,6.173528389999999,3,6.0
mp-10172,Na,0.0,3,0.0
mp-11274,BePd,0.0,3,0.0
mp-754494,BaLaBr5,4.274378,3,4.0
mp-6474,Ba3MgNb2O9,4.094049,3,4.0
mp-555293,NbS2,0.30322365,3,0.0
mp-755421,Ca6HfO8,5.892739,3,5.0
mp-10257,Ni,0.0,3,0.0
mp-13596,K2ZrF6,7.950858,3,7.0
mp-23514,BiSI,2.417652,3,2.0
mp-3810,Hg(AsO3)2,1.885176,3,1.0
mp-14100,Cd(RhO2)2,2.475719,3,2.0
mp-558189,Ag3SI,1.669795,3,1.0
mp-6953,Ca(MnP)2,0.2109339999999999,3,0.0
mp-4385,CdCO3,4.179969,3,4.0
mp-756035,LiTi4O8,0.0,3,0.0
mp-33,Ru,0.0,3,0.0
mp-753720,Li3BiS3,2.966508,3,2.0
mp-766786,VF5,4.98817,3,4.0
mp-2680,LaB6,0.0,3,0.0
mp-977588,LuNiSn,0.0,3,0.0
mp-14433,NaGe2N3,3.553692,3,3.0
mp-1105,BaO2,3.91085511,3,3.0
mp-18750,Mn(FeO2)2,1.808873999999999,3,1.0
mp-560025,Ag2S,0.994908,3,0.0
mp-14307,Mg(ScS2)2,2.6555,3,2.0
mp-10681,B2Au,0.0,3,0.0
mp-10181,LiSiNi2,0.0,3,0.0
mp-4120,CaCuAs,0.702326999999999,3,0.0
mp-504751,AsHPbO4,4.095863,3,4.0
mp-867317,Cu3Si,0.0,3,0.0
mp-773283,Li2Mn3FeO8,0.0,3,0.0
mp-25484,CoH2SeO5,3.680371,3,3.0
mp-13870,TaSe2,0.0,3,0.0
mp-775652,LiNiPO4,3.971396,3,3.0
mp-902,BaZn,0.0,3,0.0
mp-11834,CuNiSb2,0.0,3,0.0
mp-767263,LiFe2(PO4)2,1.936024,3,1.0
mp-984728,BC,0.0,3,0.0
mp-2672,K2O2,3.792842,3,3.0
mp-3567,NaVSe2,0.0,3,0.0
mp-27726,SO2,4.416281,3,4.0
mp-546320,Rb4CO4,3.182334,3,3.0
mp-776115,Li2NbFe3O8,2.05125,3,2.0
mp-778716,CrO3,3.138661,3,3.0
mp-1159,Zr2Fe,0.0,3,0.0
mp-2028,Be2Nb,0.0,3,0.0
mp-5025,Zr2CS,0.0,3,0.0
mp-4170,NaTaO3,3.694217,3,3.0
mp-757590,LiSnPO4,4.64060058,3,4.0
mp-6944,LiTiO2,0.0,3,0.0
mp-867201,CaInHg2,0.0,3,0.0
mp-16240,Ag3Sb,0.0,3,0.0
mp-36254,Cs2TaS6,0.0,3,0.0
mp-768028,Li3Mn2SnO6,0.0,3,0.0
mp-767239,Mn5O3F5,0.0,3,0.0
mp-558014,S,3.525529,3,3.0
mp-11489,Li3Pd,0.0,3,0.0
mp-1394,Rb2O,2.395705,3,2.0
mp-1220,Be5Au,0.0,3,0.0
mp-13036,MoN,0.0,3,0.0
mp-976406,MgMnPt2,0.0,3,0.0
mp-27689,PH4Br,5.128036,3,5.0
mp-31935,MnP2O7,2.298488,3,2.0
mp-1963,NbRh,0.0,3,0.0
mp-37216,CdPbF6,3.417586,3,3.0
mp-545603,Ba2BiSbO6,1.928913,3,1.0
mp-971863,ZnP,0.0,3,0.0
mp-547864,CdCO3,0.0,3,0.0
mp-12442,KAuF6,3.945153,3,3.0
mp-6188,LuNiBC,0.0,3,0.0
mp-7187,TiAlNi2,0.0,3,0.0
mp-25637,LiVPO4,3.929220069999999,3,3.0
mp-755796,Li2FeS2,1.20277,3,1.0
mp-773500,LiMnCuO4,1.497453999999999,3,1.0
mp-10293,BaC2,3.347859,3,3.0
mp-551,BaAl2,0.0,3,0.0
mp-766865,LiMn2O3F,0.980682,3,0.0
mp-973199,Sb3Pb,0.0,3,0.0
mp-10635,SnSb,0.0,3,0.0
mp-10152,La(SiIr)2,0.0,3,0.0
mp-975421,RbAgO3,0.0,3,0.0
mp-2670,Nb3Ga,0.0,3,0.0
mp-1169,ScCu,0.0,3,0.0
mp-557250,HgINO3,3.370168999999999,3,3.0
mp-776615,Li4VCr3O8,2.774461999999999,3,2.0
mp-28439,KSc2F7,8.207181,3,7.0
mp-11192,TaSi2,0.0,3,0.0
mp-972318,TiSn3,0.0,3,0.0
mp-717,B2O3,10.236591,3,7.0
mp-18912,Na5NiSO2,2.302404,3,2.0
mp-9025,YSiAu,0.0,3,0.0
mp-1497,TaN,0.0,3,0.0
mp-27296,ZrTi2O,0.0,3,0.0
mp-3623,MnAlCo2,0.0,3,0.0
mp-973586,Lu(AlC)3,0.7863020000000001,3,0.0
mp-13302,LuSnAu,0.0,3,0.0
mp-560459,Rb3Al2(PO4)3,5.95347488,3,5.0
mp-23360,Zn(IO3)2,4.520074,3,4.0
mp-11806,LiMgSnPt,0.0,3,0.0
mp-6226,NaSn4(PO4)3,4.68248892,3,4.0
mp-1006880,BiB,0.6735373,3,0.0
mp-40356,BaLaMnMoO6,0.0,3,0.0
mp-9705,Ba4Na(BN2)3,3.019282,3,3.0
mp-757,Li3As,1.218639,3,1.0
mp-13035,MoN,0.0,3,0.0
mp-11875,CO,8.145229,3,7.0
mp-10049,MnAsRu,0.0,3,0.0
mp-2878,Li3PO4,7.63686283,3,7.0
mp-1298,KAu5,0.0,3,0.0
mp-973316,NaLi3,0.0,3,0.0
mp-4664,MnGeRh2,0.0,3,0.0
mp-972971,LaTlHg2,0.0,3,0.0
mp-35082,BH6N,7.511732,3,7.0
mp-20227,NaMnP,0.0,3,0.0
mp-10027,TiSe,0.0,3,0.0
mp-119,Se,0.0,3,0.0
mp-399,Te2Pt,0.0,3,0.0
mp-972827,SiBiO3,0.0,3,0.0
mp-977573,HfH3,0.0,3,0.0
mp-9819,RbAsF6,7.100585000000001,3,7.0
mp-2577,Mn3Rh,0.0,3,0.0
mp-550498,Li4CO4,6.056975,3,6.0
mp-1008867,NaCuO,0.149509,3,0.0
mp-11038,Zr6Al2Fe,0.0,3,0.0
mp-32047,LiMo2(PO4)3,1.68248279,3,1.0
mp-972937,ScAlCO,1.090584,3,1.0
mp-753798,Rb2SnO3,3.549426,3,3.0
mp-11237,ScAg,0.0,3,0.0
mp-778079,BaYF5,8.617869,3,7.0
mp-9281,ZnTe,0.4317359999999999,3,0.0
mp-769685,Li2NiBO4,2.289949,3,2.0
mp-976830,Ni3Pb,0.0,3,0.0
mp-23664,YH3(CO2)3,5.765345999999999,3,5.0
mp-550474,Li4CO4,5.229739,3,5.0
mp-16263,CaZnGe,0.131054,3,0.0
mp-754329,CdSnO3,2.171325,3,2.0
mp-487,MnP4,1.394042,3,1.0
mp-1009836,ZrN,0.0,3,0.0
mp-15639,HgRhF6,0.7530800000000001,3,0.0
mp-9274,Rb3Sb2Au3,1.791284,3,1.0
mp-867352,TcRh3,0.0,3,0.0
mp-10913,GeO2,2.875346,3,2.0
mp-28266,P2Pd,1.285702,3,1.0
mp-555836,Sn2PClO4,3.52761829,3,3.0
mp-31486,K2SnBi,0.0,3,0.0
mp-775721,Li2FeCo3O8,0.0,3,0.0
mp-23435,Bi2TeI,0.329543,3,0.0
mp-1043,HfV2,0.0,3,0.0
mp-28248,CdI2,3.336462,3,3.0
mp-3857,Ba3(PO4)2,6.802391999999999,3,6.0
mp-5594,Sc2Si2O7,6.520300000000001,3,6.0
mp-1868,VS,0.0,3,0.0
mp-3861,Al(MoS2)4,0.0,3,0.0
mp-11293,ZrCdCu2,0.0,3,0.0
mp-725,RhO2,0.0,3,0.0
mp-775047,Li2VCrO4,1.38962,3,1.0
mp-550893,HfO2,5.592768390000001,3,5.0
mp-4678,Zr2AlN,0.0,3,0.0
mp-23205,MgI2,4.77486231,3,4.0
mp-973866,LuOs3,0.0,3,0.0
mp-768537,Cs3TlO3,2.750653,3,2.0
mp-1922,RuSe2,1.142039,3,1.0
mp-35555,LaOF,6.525932999999999,3,6.0
mp-3277,BAsO4,6.080689,3,6.0
mp-1529,LuIr,0.0,3,0.0
mp-11016,RbCd(NO2)3,4.082705,3,4.0
mp-20001,SrSnPt,0.0,3,0.0
mp-1066,YbN,0.0,3,0.0
mp-9201,K4Ge2Au7,0.0,3,0.0
mp-755032,Cu3(TeO5)2,1.304459,3,1.0
mp-2589,MgO2,6.04121,3,6.0
mp-23210,MgCl2,7.04159473,3,7.0
mp-10991,YCuAs2,0.0,3,0.0
mp-867219,Sr2GaGeN,0.669593,3,0.0
mp-977205,NaTl2Pd,0.0,3,0.0
mp-19724,Cu3Ge,0.0,3,0.0
mp-25539,LiMnO2,0.0,3,0.0
mp-778819,LiMnF3,4.274621,3,4.0
mp-551702,Ba2CdReO6,0.0,3,0.0
mp-754624,Al2O3,7.40642,3,7.0
mp-18749,NiSO4,3.911524,3,3.0
mp-769978,CrFeO4,0.8730910000000001,3,0.0
mp-766911,LiVF4,3.270603999999999,3,3.0
mp-974372,Rh3Se,0.0,3,0.0
mp-18875,MgWO4,4.605111,3,4.0
mp-2472,SrO,4.86849856,3,4.0
mp-1008921,CdN,0.0,3,0.0
mp-1961,TiAg,0.0,3,0.0
mp-985288,As3W,0.0,3,0.0
mp-1272,Cr3Ru,0.0,3,0.0
mp-554669,Ba3Ta2CdO9,5.055715,3,5.0
mp-1565,ZrO2,4.872714839999999,3,4.0
mp-10899,AlVNi2,0.0,3,0.0
mp-450,NbB2,0.0,3,0.0
mp-1185,VRh3,0.0,3,0.0
mp-11431,CaGa3Ni2,0.0,3,0.0
mp-961681,ZrGePt,0.0,3,0.0
mp-6870,KBe2BO3F2,7.497899,3,7.0
mp-20304,RhN2,0.0,3,0.0
mp-37091,Sr(AlTe2)2,2.900606,3,2.0
mp-15226,CrWN2,0.0,3,0.0
mp-33137,TcO2,0.0,3,0.0
mp-634430,VO2,1.828522,3,1.0
mp-766656,Li3V3O5F3,2.221473999999999,3,2.0
mp-867680,NaTlO,0.556368,3,0.0
mp-975578,Li2SnHg,0.0,3,0.0
mp-753815,CaY2O4,4.311528,3,4.0
mp-10173,Li,0.0,3,0.0
mp-38017,Na2PtO3,1.395453,3,1.0
mp-754238,Li2CuBiO4,0.0,3,0.0
mp-961688,VGaPt,0.0,3,0.0
mp-541823,TlCr5S8,1.45606,3,1.0
mp-37030,TaBi3O7,2.573577,3,2.0
mp-3411,Tl(MoSe)3,0.0,3,0.0
mp-4628,ZrSiSe,0.0,3,0.0
mp-974906,MnSn3,0.0,3,0.0
mp-488,CuSe,0.0,3,0.0
mp-11733,Lu3InN,0.0,3,0.0
mp-463,KF,7.9053511,3,7.0
mp-767367,VOF,2.937946,3,2.0
mp-774910,LiSb(TeO4)3,2.289194,3,2.0
mp-12696,YMgPd,0.0,3,0.0
mp-102,Co,0.0,3,0.0
mp-18798,Sr2Mn2O5,1.076231,3,1.0
mp-11334,W,0.0,3,0.0
mp-545,TiS,0.0,3,0.0
mp-10721,Ti2C,0.0,3,0.0
mp-555066,Mo6PbS8,0.0,3,0.0
mp-10711,VSi2,0.0,3,0.0
mp-1349,SrPt2,0.0,3,0.0
mp-1871,Fe2C,0.0,3,0.0
mp-556120,RbTl(SO4)2,3.215561,3,3.0
mp-24361,CaP2(HO2)4,7.47008647,3,7.0
mp-7280,PPdS,1.996309,3,1.0
mp-20162,InAgS2,0.676685,3,0.0
mp-770315,RbFeO2,2.984503,3,2.0
mp-28056,P2Rh3,0.0,3,0.0
mp-774520,TiAlO3,0.0,3,0.0
mp-2322,YAl2,0.0,3,0.0
mp-984704,CaAgHg2,0.0,3,0.0
mp-773299,LiMn3CrO8,2.122068,3,2.0
mp-333,HfFe2,0.0,3,0.0
mp-3539,NbGaNi2,0.0,3,0.0
mp-555,Fe8N,0.0,3,0.0
mp-3289,LaMgNi4,0.0,3,0.0
mp-5602,Cr2HgSe4,0.2819689999999999,3,0.0
mp-755894,Li2O,6.982647,3,6.0
mp-867227,Li3Pt,0.0,3,0.0
mp-10580,La(AlGe)2,0.0,3,0.0
mp-541044,CsYO2,4.194076,3,4.0
mp-773359,Li2VCoO4,2.299175,3,2.0
mp-1006884,CoMo,0.0,3,0.0
mp-543057,MnO2,0.759235,3,0.0
mp-39460,Ca5P3ClO12,7.1119607,3,7.0
mp-7113,CrAuS2,1.67943554,3,1.0
mp-554236,Ca5P3ClO12,7.06933285,3,7.0
mp-549737,Ba2Ca(BO3)2,5.708571,3,5.0
mp-755382,BiSbO3,3.176084,3,3.0
mp-755302,TiNbO4,0.0,3,0.0
mp-38117,Ba(GaTe2)2,1.937186,3,1.0
mp-615152,MnF2,4.478645,3,4.0
mp-677516,Rb5NO5,0.0,3,0.0
mp-707206,TeP6H30(NO4)6,5.26726256,3,5.0
mp-19619,NaMnPO4,4.62541485,3,4.0
mp-550593,Li4CO4,5.863073999999999,3,5.0
mp-767193,Mn7O7F,0.0,3,0.0
mp-1008489,CdN,0.0,3,0.0
mp-561185,Cs2Sn2Hg3S8,2.476789,3,2.0
mp-3721,SrHfO3,5.703886,3,5.0
mp-35915,BaBi2O5,0.0,3,0.0
mp-10266,ZnFe3C,0.0,3,0.0
mp-975204,Rb,0.0,3,0.0
mp-1102,LuN,0.8857919999999999,3,0.0
mp-772108,LiTi11O20,0.059924,3,0.0
mp-3944,ZrAlNi2,0.0,3,0.0
mp-773330,Li2Mn3SnO8,0.0,3,0.0
mp-24589,K2HBrO,4.979514,3,4.0
mp-754417,H2,0.0,3,0.0
mp-3208,ZrGeTe,0.0,3,0.0
mp-1008630,WC,0.0,3,0.0
mp-4558,Li4GeO4,5.823653999999999,3,5.0
mp-4990,MnSnRh2,0.0,3,0.0
mp-8812,Rb2GeF6,7.954060999999999,3,7.0
mp-767982,Li3Mn2(SiO4)2,0.0,3,0.0
mp-1008875,Mn2Sb,0.0,3,0.0
mp-7786,CsCu3S2,3.030927,3,3.0
mp-974395,Pt3Rh,0.0,3,0.0
mp-557266,HgO2,1.606137,3,1.0
mp-5606,AlTlF4,5.461059,3,5.0
mp-12794,Al2Cu,0.0,3,0.0
mp-66,C,5.51701897,3,5.0
mp-10632,TlS,0.0,3,0.0
mp-675334,LiTi2O4,0.0,3,0.0
mp-2388,CdTe,0.0,3,0.0
mp-561070,FeBiO3,2.5516829999999993,3,2.0
mp-8979,TaInO4,5.125167,3,5.0
mp-984717,BeNi3,0.0,3,0.0
mp-19956,Ba2InO3F,2.9077260000000003,3,2.0
mp-12087,Cu2S,0.474952999999999,3,0.0
mp-976292,NaCu,0.0,3,0.0
mp-9812,ZnCO3,5.4813600000000005,3,5.0
mp-973756,Lu2Mo2C3,0.0,3,0.0
mp-5513,Tl3VS4,2.824222,3,2.0
mp-4888,NbPO5,4.657134,3,4.0
mp-755999,Rb2Be2O3,4.416052,3,4.0
mp-39288,BaLaMgNbO6,4.493511,3,4.0
mp-3676,MgCu4Sn,0.0,3,0.0
mp-961707,LaNiSb,0.5460884500000001,3,0.0
mp-767110,Li2MnO2F,2.313977,3,2.0
mp-767301,Li3Co2(SiO4)2,1.613729999999999,3,1.0
mp-766851,Li4V(PO4)2,4.184613000000001,3,4.0
mp-7080,Li5(NiN)3,0.0,3,0.0
mp-28554,Ca2AsI,2.287719,3,2.0
mp-773257,Mn4NiO8,0.0,3,0.0
mp-549308,LiGeBO4,4.498093,3,4.0
mp-675433,Mn2SbTe,0.0,3,0.0
mp-10647,TlSe,0.0,3,0.0
mp-975384,RbBiO3,0.0,3,0.0
mp-753670,CaPbI4,3.486952999999999,3,3.0
mp-504748,P3Pb5ClO12,4.46862993,3,4.0
mp-3941,LiYF4,9.342407,3,7.0
mp-18981,Sr2CaWO6,4.148886,3,4.0
mp-9264,NaTeAu,0.0,3,0.0
mp-19907,In2Se3,0.0,3,0.0
mp-4190,CaSnO3,4.238805,3,4.0
mp-929,ZrCo2,0.0,3,0.0
mp-14624,K5P2Au,1.102815999999999,3,1.0
mp-972119,SrCaTl2,0.0,3,0.0
mp-25385,Li(CuO2)2,0.0,3,0.0
mp-754021,BaYBr5,4.282302,3,4.0
mp-2488,SiOs,1.1516,3,1.0
mp-10046,V2AsC,0.0,3,0.0
mp-13610,ZnPbF6,3.34499,3,3.0
mp-542919,NaGe2(PO4)3,5.51142916,3,5.0
mp-755875,Ti3O4,0.0,3,0.0
mp-35795,BiPbF5,5.519099,3,5.0
mp-109,Si,0.0,3,0.0
mp-558979,VS2N3Cl2,2.7120640000000003,3,2.0
mp-1356,Sb2Pd,0.0,3,0.0
mp-27821,Ag3P11,1.490675,3,1.0
mp-1401,ZrZn2,0.0,3,0.0
mp-541667,Nb(SeBr)2,1.907244,3,1.0
mp-545512,CaO,4.432868,3,4.0
mp-11327,Rb2Se,2.58125483,3,2.0
mp-2841,ScSi2,0.0,3,0.0
mp-985569,Sr2YCu3O7,0.0,3,0.0
mp-10597,Ag,0.0,3,0.0
mp-1691,La2Ni3,0.0,3,0.0
mp-31459,TaCoSb,0.0,3,0.0
mp-317,SnRh,0.0,3,0.0
mp-20138,LaInPd,0.0,3,0.0
mp-1129,ScIr,0.0,3,0.0
mp-10953,Sc2CdS4,1.9172859999999992,3,1.0
mp-961700,TiCoAs,0.0,3,0.0
mp-753277,LiAgF2,2.972099999999999,3,2.0
mp-756509,BaLaI5,3.922285,3,3.0
mp-10667,SrAgP,0.7682439999999999,3,0.0
mp-10015,SiOs,0.0,3,0.0
mp-11478,GaAg,0.0,3,0.0
mp-545369,CuBiTeO,0.227687,3,0.0
mp-752928,LiCoS2,0.0,3,0.0
mp-13868,PdF4,1.743665,3,1.0
mp-556588,SiO2,5.869437,3,5.0
mp-153,Mg,0.0,3,0.0
mp-11449,HfMn2,0.0,3,0.0
mp-14206,K3Ag3As2,1.836554,3,1.0
mp-318,SrIr2,0.0,3,0.0
mp-3395,SrSeO3,4.995143,3,5.0
mp-8696,K3Na(SeO4)2,5.375468,3,5.0
mp-977119,Li3Be,0.0,3,0.0
mp-34330,MgAl2O4,6.11552,3,6.0
mp-961718,TiAsRh,0.0,3,0.0
mp-2662,MnP,0.0,3,0.0
mp-982243,Y3Sn,0.0,3,0.0
mp-755288,LiFeCuS2,0.0,3,0.0
mp-7738,LaSeF,2.613696,3,2.0
mp-1885,AlIr,0.0,3,0.0
mp-551816,YBi2IO4,1.861972,3,1.0
mp-979267,Ta2FeMo,0.0,3,0.0
mp-978842,SrCaO3,0.0,3,0.0
mp-975524,InGe3,0.0,3,0.0
mp-2404,CaAl2,0.0,3,0.0
mp-770649,Li5NbO5,4.393036,3,4.0
mp-546295,Sr2CuOsO6,0.118076,3,0.0
mp-10359,Zr(CoGe)6,0.0,3,0.0
mp-670,NbCo2,0.0,3,0.0
mp-768030,FeOF,2.7660739999999993,3,2.0
mp-24001,NaZn2P2HO8,5.7446937899999995,3,5.0
mp-962062,BaSrSn,0.32441663,3,0.0
mp-778732,Li2MnF4,5.183853,3,5.0
mp-752734,LiAg2F4,0.8254760000000001,3,0.0
mp-2692,NbO,0.0,3,0.0
mp-752483,LiBiF5,0.269079,3,0.0
mp-19082,TiMnO3,3.571827,3,3.0
mp-19450,ScTl(MoO4)2,4.940898,3,4.0
mp-259,AlMo3,0.0,3,0.0
mp-31460,NbCoSb,0.0,3,0.0
mp-19792,Zr(Fe2Si)2,0.0,3,0.0
mp-8755,KNaTe,2.855472,3,2.0
mp-13024,AlPO4,7.07245717,3,7.0
mp-11248,LiAu3,0.0,3,0.0
mp-13920,Ba(ZnSn)2,0.0,3,0.0
mp-752735,PdO2,0.0,3,0.0
mp-1914,YGa2,0.0,3,0.0
mp-6798,Ba2NaReO6,3.197723,3,3.0
mp-977563,LiNbIr2,0.0,3,0.0
mp-769557,LiMnNbO4,1.606053,3,1.0
mp-3451,BaVS3,0.701334,3,0.0
mp-12802,AlCu3,0.0,3,0.0
mp-754839,SnBiO4,0.0,3,0.0
