mpid,formula,BG,FE,e_hull
mp-669354,LaNb2CuClO7,0.0,-2.8012621860008338,0.0654452477083307
mp-628819,Cs2TlFeF6,2.8622,-2.801236937214,0.0
mp-865427,KSrCO3F,4.0934,-2.8010792782057146,0.0
mp-619843,Nb2FeO6,2.218499999999999,-2.801029969166668,0.0
mp-19696,CaMgV2O7,2.7162,-2.8010011118181812,0.0053671039772718
mp-863745,RbSrCO3F,4.1259,-2.8009074539200007,0.0
mp-769737,LiAlVO4,1.513599999999999,-2.8009058892857146,0.0502139333095383
mp-19349,NaMn(SiO3)2,1.016199999999999,-2.8008837318460005,0.0085972497291688
mp-19638,KSrVO4,3.8583,-2.800786223928572,0.0025213717857139
mp-35417,Li3TaO4,1.5777,-2.8007679706249995,0.0645909781249987
mp-703589,K4Ti2H2O5F8,2.638299999999999,-2.8006737260163503,0.0174179979166693
mp-756647,K2YPCO7,4.4412,-2.800649149320437,0.0166252675000002
mp-761439,LiMn(SiO3)2,0.7142000000000001,-2.800631671471,0.0592660276607137
mp-777719,LiV4O5F7,1.2058,-2.800485763210588,0.0528745535293984
mp-23611,BaTa2Bi2O9,1.9158,-2.800449580803572,0.0299604416070948
mp-18449,K2ZrO3,3.6641,-2.800435953125002,0.0
mp-4941,Sr2SnO4,2.704799999999999,-2.800363359285714,0.0020781821428572
mp-13194,PrSbO4,2.198299999999999,-2.800326779166665,0.0
mp-4769,SiP2O7,5.8048,-2.800306334744048,0.0
mp-566589,Ca4Mn3B3CO15,1.4971,-2.8001088453511542,0.0
mp-19360,LuCrO4,0.2333,-2.8000940033333332,0.0
mp-989556,Cs2NaPbF6,0.0,-2.7999464412139994,0.0
mp-754876,SmAsO4,3.8516,-2.7999364025,0.036739006250003
mp-550685,Ba2CaTeO6,2.9976000000000003,-2.79982897875,0.0
mp-18157,SiP2O7,5.788,-2.7997013469940484,0.0006049877500009
mp-780473,Mn6OF11,0.09680000000000001,-2.7994796577833347,0.0897881570138929
mp-554572,K3NbP2O9,2.8040000000000003,-2.799413562162699,0.0
mp-18147,LiGaSiO4,4.0502,-2.799407506190476,0.0
mp-561488,SiO2,2.7733,-2.799387315,0.4853255924999997
mp-765357,Li3V2(OF)3,1.2123,-2.7991853374836366,0.0861146723863575
mp-743582,TiMnCr(PO4)3,2.3007,-2.799182952606244,0.0
mp-695373,Na4Al11Si13Ag7O48,1.5011,-2.7991619909638565,0.1259870977710795
mp-19240,ErCrO4,0.24580000000000002,-2.7991532133333323,0.0
mp-762820,LiV2(SiO4)2,0.9173,-2.799144018461538,0.0743623406730762
mp-776893,LiV4O5F7,0.6233000000000001,-2.799018478210588,0.0543418385293987
mp-777787,HoAsO4,3.667799999999999,-2.7990027962499995,0.0693197229166697
mp-760014,LiSbF4,3.6756,-2.7989127322516665,0.0662716427083367
mp-705477,Ba3LaIn(WO6)2,3.0435,-2.7988662681578944,0.0664179186842108
mp-767065,LiMn3F10,0.5045000000000001,-2.7988395310557146,0.0549269409523764
mp-771831,Sr2LaCl7,3.6174,-2.7988375995320007,0.0706643927499994
mp-753911,GdAsO4,3.014499999999999,-2.798740551666667,0.0208636483333339
mp-767279,Li2DyPCO7,4.7848000000000015,-2.79873266966766,0.0940999654166647
mp-777151,LiFe2F7,3.6311,-2.7986859393330006,0.0674951311111335
mp-554704,TiPHO5,2.8491,-2.7985163193289893,0.0
mp-24595,Ca2B5H2ClO10,5.0182,-2.7984846633166667,0.0
mp-1020146,Na2LiB5(PO7)2,5.4471,-2.798465437375993,0.0
mp-755985,Eu3ReO8,0.0,-2.7984464066666668,0.0
mp-674508,RbPbF3,3.791499999999999,-2.7982824277139997,0.0
mp-775218,MnNb3(PO4)6,0.0,-2.7981179588097485,0.0
mp-554758,SiP2O7,5.7395,-2.798080375994047,0.0022259587500021
mp-763229,VOF,0.942099999999999,-2.797979402896668,0.0480294795833344
mp-19076,HoCrO4,0.2474,-2.7979754525,0.0
mp-27588,Be(PO3)2,6.026,-2.7979680751322755,0.0
mp-778704,LiFe2F5,3.0917,-2.7978302126187495,0.0507652300000005
mp-23237,BiF3,4.6808,-2.7977884315175,0.0
mp-768604,SrLaCl5,3.4167,-2.7974725134,0.0662832746428563
mp-19514,Sr2CrO4,1.968299999999999,-2.7974244878571426,0.0
mp-754009,ScBiO3,3.0834,-2.797420624750001,0.0214290251249984
mp-762793,Li5VP2(O4F)2,2.4688,-2.7974061106613233,0.0518597550926056
mp-778799,Nb3P6WO24,1.0375,-2.797151238487395,0.0
mp-755742,Ho2Sb2O7,1.3472,-2.79707761534091,0.0562709674999943
mp-27330,La3(OsO5)2,0.0,-2.7970597635,0.0
mp-18754,DyCrO4,0.24920000000000003,-2.796924299444444,0.0
mp-778032,LiV2(SiO4)2,1.136099999999999,-2.796801122692308,0.0767052364424056
mp-764717,Li2MnF6,2.9997000000000003,-2.7967611086777766,0.0817311837037033
mp-556843,NdAsO4,3.8819999999999992,-2.7966888816666664,0.0219326562500024
mp-767564,Na5LiFe6(SiO3)12,2.7600000000000002,-2.7966773946666668,0.0028697946666564
mp-1020632,RbB3O5,5.629399999999999,-2.7966418993055555,0.0253020631172873
mp-27310,Na4Sn3F10,3.5349,-2.7966406556999988,0.0
mp-776732,Li2Fe3F8,3.0509,-2.7966344553476925,0.0775213530769241
mp-764974,Li2V(OF)2,1.649599999999999,-2.7965402514114284,0.0857945335714234
mp-863901,Li2V(SiO3)2,1.6437,-2.7964968781060606,0.0694784753817003
mp-706276,Li3Nb4O12,0.0,-2.796462621842105,0.0668311847039557
mp-776721,Ti3V2Sb(PO4)6,0.0284,-2.7963380123214296,0.0560356494444409
mp-29538,BaGdCl5,1.9440000000000002,-2.796334981614286,0.0095537467857136
mp-769128,Dy2Sb2O7,1.3651,-2.796249283825757,0.0466328827272688
mp-756550,TmAsO4,3.5775,-2.796231436666666,0.0805529066666679
mp-553926,NaLiB4O7,5.7974,-2.796009901378206,0.0
mp-675780,KNb3F9,0.0,-2.795959966593077,0.2977694947756397
mp-756631,Nb2P2O9,0.0,-2.79589007364927,0.0920240818461497
mp-771833,Sr2LaCl7,4.3991,-2.795667929032001,0.0738340632499996
mp-565426,Na2GaNiF7,4.3409,-2.795475308484546,0.0
mp-1035222,Mg14CuSiO16,0.0,-2.7954123718749995,0.2113872946093824
mp-560521,Be(PO3)2,5.8411,-2.795365628743388,0.0026024463888845
mp-775999,Li4Ti3Nb2Fe3O16,1.5704,-2.795359103571428,0.0136424737500018
mp-510615,NaFe(SiO3)2,2.863099999999999,-2.7952914512500007,0.0
mp-614918,YClO,2.1238,-2.795248824003333,0.7309130316666739
mp-776000,Ti3Mn2Sb(PO4)6,0.034300000000000004,-2.795206005708096,0.0504433139004643
mp-774073,LiV2(SiO4)2,0.8243,-2.79502442,0.0784819391346136
mp-762463,Li3CrSi2O7,2.715,-2.7950222227243566,0.0428254806410235
mp-2064,RbF,5.9045,-2.7949457230949997,0.099777945
mp-766154,VF5,3.314199999999999,-2.7948810176583336,0.0309618866666667
mp-721300,Ca2B5H2ClO10,5.098899999999999,-2.794775672816667,0.003708990499998
mp-776642,Li2Fe3F8,3.1268,-2.794643203424615,0.0795126050000014
mp-754375,NaTi2O3,0.0,-2.7946347320138885,0.052467003425928
mp-19272,TbCrO4,0.24909999999999902,-2.7943793797222205,0.0
mp-767814,LiVSiO4,0.6395000000000001,-2.7943468433333334,0.0578269731845217
mp-9660,Sr2Cu(BO3)2,0.48610000000000003,-2.7942946728030305,0.0164464486363655
mp-772400,Li2W(OF2)2,4.169,-2.794253290806667,0.0024744488888881
mp-849217,Li4Mn(SiO3)3,2.8622,-2.794209071600588,0.0832289299999979
mp-4406,CaSO4,5.9393,-2.794158568177083,0.0
mp-695209,KNb4AsO13,2.435699999999999,-2.794056985986841,0.0
mp-9820,CsAsF6,5.2216,-2.7939880190175,0.0
mp-779340,LiV4O5F7,0.5956,-2.793700408504706,0.0596599082352806
mp-39419,NdTiCdSbO7,2.5106,-2.793651758219697,0.0
mp-754992,LuTlO2,1.212899999999999,-2.793624471875,0.1016963467187501
mp-764218,Li2V(OF)2,1.9796999999999991,-2.7935939856971417,0.0887407992857092
mp-615682,Ba2LaTa(CuO4)2,0.0,-2.793567073571428,0.0
mp-767190,VOF,1.5280999999999991,-2.793309945257778,0.0526989372222237
mp-8338,TaF3,0.0,-2.7932317446425,0.4429982050000145
mp-698170,Ca2B5H2ClO10,5.2288000000000014,-2.792833483566666,0.0056511797499982
mp-767447,LiVSiO4,2.2633,-2.7926445892857146,0.059529227232141
mp-542129,CsAlBP2HO9,5.2654,-2.7925316288484776,0.0
mp-779518,BaP4O11,5.2234,-2.7921639177269353,0.0
mp-12911,Ba2LaRuO6,0.23419999999999902,-2.792096283250001,0.0
mp-667283,Sr5Re3ClO15,2.3364,-2.791963032687917,0.0
mp-556185,RbNaTiO3,3.459899999999999,-2.791778249236112,0.0
mp-757101,Li2Cu(Si2O5)2,0.793099999999999,-2.79172206014706,0.0843057720588253
mp-765952,VF5,3.3069,-2.7916903401583326,0.0341525641666677
mp-542130,RbAlBP2HO9,5.2635,-2.7916713698484767,0.0
mp-530850,Ta2CuO6,0.020300000000000002,-2.7915612412499997,0.0297054851388995
mp-766902,LiMn2F7,1.7055,-2.7915208325249994,0.0911925891666562
mp-767964,Li2Fe(SiO3)2,3.314,-2.791472448863636,0.0145915797727198
mp-3082,CaSO4,5.6745,-2.791392394288194,0.0027661738888919
mp-19270,TiFeO3,2.0256,-2.791280587083334,0.0226493870000066
mp-769952,VSiO3,1.465299999999999,-2.791116960250001,0.031918887499998
mp-554259,SrAgB7O12,3.000599999999999,-2.7911169300793652,0.0
mp-768979,Ba3Y2Cl12,4.3262,-2.7910141120070584,0.0570202588235275
mp-7824,K2ReF6,1.6997,-2.791011314682222,0.0
mp-561301,SiO2,1.9962,-2.7909520343055565,0.4937608731944438
mp-765915,LiFe(SiO3)2,3.0559,-2.79084091225,0.0299849674999821
mp-761485,Li2Mn(SiO3)2,2.607399999999999,-2.7907651863751517,0.0722502898484762
mp-768597,SrLaCl5,4.1075,-2.790676650185715,0.0730791378571416
mp-763939,VOF,0.9899999999999991,-2.7905763597022224,0.0554325227777789
mp-771357,Lu2(WO4)3,4.7686,-2.7905301080882348,0.013174491617665
mp-754109,PrAsO4,3.7516,-2.7904710358333333,0.0163352291666676
mp-765131,Li2Mn2OF6,0.719,-2.7904317827554546,0.0549985146590881
mp-24894,SrCoP2O7,3.0355,-2.790290689312771,0.0
mp-18892,KBaVO4,3.979,-2.7902559803571427,0.0
mp-19668,LaCrO4,1.0296,-2.7902514891666663,0.0050510937500067
mp-10302,Ba2ScIrO6,0.0,-2.790170904250001,0.0
mp-861172,LiFe(SiO3)2,2.4272,-2.7901140447499992,0.030711834999983
mp-6441,K2PO3F,4.4626,-2.78982028971932,0.0
mp-756564,BaYCl5,4.0352,-2.7896519105428577,0.035783834285711
mp-556801,Na3B6PO13,4.7576,-2.7896459235584894,0.0
mp-20087,Sr2SmTa(CuO4)2,0.0,-2.7895998666071433,0.0209030524553419
mp-768060,VOF,0.5768,-2.789551462480001,0.0564574200000009
mp-17166,K2B4O7,4.821,-2.7895298981089742,0.0
mp-768963,SrLaCl5,3.3475,-2.7891317409000003,0.0746240471428567
mp-557467,Li4Ca(BO3)2,4.7254,-2.7891253054487186,0.0
mp-769650,Zr2Bi2O7,3.1127,-2.789104329659092,0.0533955054545476
mp-3376,Sr2SnO4,2.5727,-2.7890428071428564,0.0133987342857144
mp-782668,Li4VP2(O4F)2,1.5804999999999991,-2.7888960332982635,0.0252850273529432
mp-768221,YBiO3,3.0834,-2.7887674122499995,0.0323555477499999
mp-679630,Ba2BeS(OF)4,3.8258,-2.788740545735209,0.6024227177083281
mp-767068,LiVSiO4,2.686,-2.7886106264285715,0.0635631900892841
mp-766633,Ti3V2Cu(PO4)6,0.0,-2.788607429404762,0.0637662323611163
mp-541157,EuCd(BO2)5,0.0,-2.788445390784313,0.005355558897067
mp-772298,LiTi2Ni(PO5)2,0.004699999999999,-2.7884303416889895,0.0840532081249989
mp-561187,NdGa3(BO3)4,4.338999999999999,-2.7884162609583343,0.0143101893229147
mp-2735,PaO,0.0,-2.7882389106250014,0.2478417874999987
mp-768972,Ba3Y2Cl12,4.5853,-2.7881518446541182,0.0598825261764686
mp-779954,Li3MnOF3,2.322,-2.7880088250975006,0.0977638174999988
mp-773398,Tm2(WO4)3,4.7507,-2.7878678429411763,0.0134924889705896
mp-717,B2O3,8.3486,-2.7877247804166667,0.0255399063333321
mp-756205,ScBiO3,2.7215000000000003,-2.7875448697500005,0.0313047801249988
mp-16025,Y2(SO4)3,5.6993,-2.787533962481617,0.0
mp-769923,TiCrO3,0.427299999999999,-2.7875205600833324,0.1069697195000003
mp-764284,V2OF7,1.7909000000000002,-2.7874694879580004,0.0882090687500047
mp-9159,Li4NpO5,0.5886,-2.7872968565,0.0
mp-758720,Li5CuF6,1.570999999999999,-2.7872188764283337,0.0903843802083335
mp-14735,La2CuSnO6,0.0,-2.7871421965000005,0.0444112614999969
mp-995190,KCaSiHO4,4.3515,-2.7870013898275,0.0155593253124948
mp-559760,ScIO,1.970899999999999,-2.7869698362500004,0.0
mp-754333,TiO,0.0,-2.7868903339583344,0.1337984699999985
mp-776659,LiVPO4F,1.6608,-2.786794669441905,0.0611695542187664
mp-694964,Na4MnAl3Si3O16,1.7946,-2.7866102324429622,0.0012190960185192
mp-6362,Sr2TbIrO6,0.0,-2.7865321495833344,0.0
mp-1020025,LiB3O5,6.139699999999999,-2.786437713194444,0.0460023859259264
mp-754999,SrLaCl5,3.4172000000000002,-2.7864170073285717,0.0773387807142844
mp-851090,SrLaCl5,3.3844,-2.786391909292857,0.077363878749999
mp-27863,AlClO,5.5876,-2.7863169931700007,0.0
mp-764690,Li2V(OF)2,0.0,-2.7862343606971427,0.0961004242857086
mp-510368,RbUCrO6,1.5963,-2.7859362697222214,0.0
mp-780909,Li2Fe3F8,2.9172000000000002,-2.7857001547707703,0.0884556536538463
mp-782707,LiV4O5F7,0.8755000000000001,-2.785600858798825,0.067759457941162
mp-3795,NaZnF3,3.7676,-2.785551892714,0.0
mp-756175,Zr2Bi2O7,2.7929,-2.785537683977273,0.0569621511363678
mp-767891,Li2Si4NiO10,3.9366,-2.7853690530882345,0.0911824517647117
mp-1016928,MgSiO3,2.557100000000001,-2.7851841467500003,0.4654262767500024
mp-775018,TiFe(PO4)2,1.783,-2.7851765835714293,0.0443561358333397
mp-22904,CaCl2,5.3548,-2.785118045506666,0.0
mp-504946,Nb2P4O15,3.2843,-2.7850598669586164,0.009601747000028
mp-555313,ScBiO3,2.6869,-2.785026353750001,0.0338232961249982
mp-675978,K2Bi3F11,3.8253,-2.7849682026931246,0.0930399103125036
mp-771528,Li3Ti2MnO6,0.0,-2.784966038482778,0.0797738330850021
mp-767573,Na2ErPCO7,4.3992,-2.784798149112103,0.0258288591666673
mp-767575,Li2V(SiO3)2,1.892199999999999,-2.784765952954545,0.0812094005332157
mp-768973,Ba2YCl7,4.5625,-2.7847584085320003,0.0790950004999997
mp-776357,Li2SbP(OF3)2,3.7559,-2.7845252489779373,0.083791646574074
mp-566745,Ba5Li2(WO5)3,2.2925,-2.7844715235500006,0.0
mp-566188,Ba4CeMn3O12,1.8542999999999992,-2.7844367898939995,0.0
mp-770509,LiAlVO4,0.326099999999999,-2.7844062480952383,0.0667135745000147
mp-13545,BaIrF6,0.0,-2.7843527283925003,0.0
mp-763718,Li2Mn(SiO3)2,2.7600000000000002,-2.7843320218296963,0.0786834543939312
mp-11992,LiLa2IrO6,0.0,-2.78432407425,0.0
mp-773936,Li4Ti3V3Cr2O16,0.8841999999999991,-2.784167703571429,0.0284415158928954
mp-19314,Mn4Be3Si3SO12,3.1083,-2.7841154105609784,0.0
mp-3374,Nd4Au2O9,1.9966000000000002,-2.7840545792500007,0.0
mp-989569,Rb2NaPbF6,0.0,-2.7840195272140003,0.0
mp-571642,CaCl2,5.5968,-2.7840125330066656,0.0011055125000005
mp-15887,Sr2YIrO6,0.0,-2.7837189890000005,0.0
mp-22551,UP2(PbO5)2,1.766599999999999,-2.7837065955793654,0.0
mp-755083,BaYCl5,4.5011,-2.7836876833999997,0.041748061428569
mp-651786,Ca5MnSi9(Pb3O11)3,2.8158,-2.7836268031966664,0.0
mp-768141,Na2DyPCO7,4.5321,-2.7835909100843264,0.0239583925000008
mp-771585,Ti2Ni(PO4)3,0.158399999999999,-2.7834819551455032,0.0643358848611281
mp-755367,LiTa2CuO6,0.880599999999999,-2.7834320797500003,0.0635471605000059
mp-865758,YbGeO3,1.0216,-2.7832290637499995,0.0
mp-12885,BaAl2Sb2O7,3.4109,-2.783178064895833,0.0
mp-39689,CaLaMn2O6,0.0,-2.7831354554420003,0.0021639230000243
mp-19108,Ca2MnWO6,2.3282,-2.783126207846,0.0
mp-776807,Ti5Mn3O16,1.419499999999999,-2.7831184252588894,0.0951143083333363
mp-761598,Li4Mn2Si3O10,3.0154,-2.7830238962852634,0.0134077749999956
mp-989532,Rb2TlInF6,3.6593,-2.783021566213999,0.0
mp-7257,K3NaP2(O3F)2,4.5042,-2.783007511505034,0.0014598891071413
mp-19302,NaCaVO4,3.6886,-2.7829438171428578,0.0
mp-763083,Li2MnF6,2.6308000000000002,-2.7829331686777774,0.095559123703703
mp-556046,SrGa2B2O7,3.9684999999999993,-2.7828364355902786,0.0
mp-776647,LiV4O5F7,0.6176,-2.7827989099752943,0.0705614067646926
mp-850140,NaLi3Ti2Fe2(PO4)6,2.4482999999999993,-2.782789414392231,0.0111923507236824
mp-13133,K2TiO3,3.4121,-2.7827892350694454,0.0
mp-3589,BPO4,7.2565,-2.782577359960317,0.0
mp-550579,ScTa(PbO3)2,2.5824,-2.78243629475,0.0182057411875025
mp-806,PuO,0.0,-2.7823314340625007,0.0945046421874984
mp-767103,LiVSiO4,2.630699999999999,-2.782293494642857,0.0698803218749981
mp-762174,Ti3Fe2Co(PO4)6,0.054899999999999005,-2.78221422218254,0.021994012222219
mp-767492,Li2V2Si2O9,1.5602999999999991,-2.7822023987500017,0.0391616146111069
mp-776933,LiFe2F5,3.0921,-2.7820917748062497,0.0665036678125003
mp-766965,Li2MnOF3,1.467099999999999,-2.7820884208257137,0.0636789066071497
mp-764259,Mn4OF6,1.9791999999999992,-2.7820523133845447,0.0258460549999997
mp-767472,LiVSiO4,2.0159,-2.7820216876785717,0.0701521288392843
mp-697022,Ca6Si2H6O13,3.4957,-2.781979050295186,0.0076452967592599
mp-761329,LiMn(SiO3)2,1.497199999999999,-2.7818619078460003,0.0780357912857132
mp-540570,MgVO3,2.6932,-2.7818373287500013,0.0
mp-755104,Ba2YCl7,3.988399999999999,-2.7817074170320004,0.0821459919999991
mp-777902,Ti3Mn2Cu(PO4)6,0.0,-2.7816923208469837,0.0293079271064726
mp-776059,Ti3NbCo2(PO4)6,0.18800000000000003,-2.781666526626984,0.0548509960416581
mp-761613,LiVSiO4,1.7435999999999992,-2.78147113,0.0707026865178557
mp-12410,Ba2TbIrO6,0.0,-2.7814413890833336,0.0
mp-779413,BaP4O11,5.147699999999999,-2.7813169496019343,0.0108469681249987
mp-675214,Rb2Bi3F11,3.8503000000000003,-2.7812987220681253,0.0446400682812502
mp-566861,Na2TiFe5(Si3O10)2,2.3046,-2.7812289088725493,0.0
mp-758329,YbCO3,4.696,-2.7812279612500013,0.0502360024999974
mp-621864,Si4Mo2P4O23,2.681899999999999,-2.7809306194282115,0.0
mp-25765,CaLaMn2O6,0.0,-2.780926798691999,0.004372579749992
mp-989525,Cs2RbPbF6,0.0,-2.7808563007140004,0.0
mp-998298,CsSnF3,3.1037999999999992,-2.7807049107139994,0.0112754739999996
mp-31073,Na3B7O12,4.9219,-2.7807001675757586,0.0
mp-770365,LiAlVO4,0.36549999999999905,-2.78064332,0.0704765025952527
mp-1020633,RbMgBO3,4.3738,-2.7805405625694446,0.0
mp-19278,BaCoP2O7,3.0692,-2.7804350527218613,0.0
mp-754383,BaYb2O4,0.0,-2.780317913571428,0.2340438157142869
mp-769647,VOF,2.7095000000000002,-2.780212782480001,0.0657961000000009
mp-6557,Cs2PO3F,4.3991,-2.7801908815050345,0.0
mp-761619,LiMn(SiO3)2,1.199799999999999,-2.780011397096,0.0798863020357139
mp-776002,Ti3Nb2Cr(PO4)6,0.10649999999999901,-2.779739677460317,0.1316366761326062
mp-767033,LiVSiO4,0.8512999999999991,-2.779600980714285,0.0725728358035704
mp-868760,Li3Ti2VO6,0.0,-2.7795566767361115,0.0917383229166661
mp-757002,KZrPCO7,3.8916,-2.7792863335768403,0.0318269918181837
mp-850153,Li2Mn2(SiO3)3,3.0765,-2.7792800542606253,0.0675178314843716
mp-17177,Nb2ZnO6,3.2874,-2.7791858711111104,0.0
mp-667360,CsSbOF4,3.574899999999999,-2.7785764185966677,0.0
mp-773049,K3LiNb6O15,0.0,-2.778411719149999,0.0864339624307906
mp-546321,Ba2NdBiO6,1.6734,-2.7783155850000005,0.0
mp-762312,Li3CrSi2O7,2.7976,-2.7783125543269227,0.0595351490384583
mp-773715,Er2(WO4)3,4.7386,-2.778299768382354,0.0165070658823545
mp-675881,RbBiF4,3.4703,-2.778173061626666,0.0571491816666709
mp-767303,Li2Mn(SiO3)2,3.1693000000000002,-2.7780700080418184,0.0849454681818091
mp-19315,Sr2MnWO6,2.1882,-2.777854985345999,0.0
mp-752393,Be2P2O7,6.028600000000001,-2.777733531358226,0.0779041734090881
mp-764705,Li2V(OF)2,1.3206,-2.7776813767685704,0.10465340821428
mp-767747,LiVSiO4,2.5729,-2.77765312232143,0.0745206941964262
mp-753048,TiSnO4,1.8366999999999991,-2.7774417311111126,0.0444011637499972
mp-27211,KSb4F13,4.6612,-2.7773625228038887,0.0
mp-39412,SrLaMn2O6,0.0,-2.777318074942,0.0
mp-16433,Ca2Ga2O5,2.1663,-2.777187146805556,0.0333369542592594
mp-560104,LiTaGeO5,3.786499999999999,-2.7771638389062487,0.0
mp-753202,Li5CuF8,0.6895999999999991,-2.777115481394285,0.000793790238097
mp-603719,AlPO4,2.917499999999999,-2.7770852938492063,0.3613798566666704
mp-9819,RbAsF6,5.068799999999999,-2.7769695277675,0.0
mp-774859,LiNbPO5,0.0,-2.776935093980655,0.0791578638819388
mp-773058,Ba6Ti7(Sb3O14)3,0.0,-2.7768685764713537,0.0429917504663066
mp-677371,Sr4LaCl11,2.3272,-2.7768198956787504,0.0977100253125007
mp-6160,Rb2PO3F,4.313,-2.77676313971932,0.0
mp-1019606,Cs2Li2B2P4O15,5.4224,-2.7767605677785707,0.0
mp-754541,TmTlO2,1.3081,-2.7766573768750007,0.0996056826562492
mp-15888,Ba2YIrO6,0.0,-2.776629702000001,0.0
mp-505365,Mg3Nb6O11,0.24370000000000003,-2.776619900687499,0.0
mp-767092,LiVSiO4,2.494999999999999,-2.776456213214286,0.0757176033035698
mp-554344,Li3Al(BO3)2,4.593699999999999,-2.776437588819445,0.0907885104166661
mp-695140,Ba4NbP4(O9F)2,0.0,-2.7762757364572743,0.2113935189439661
mp-560597,Na8Si6SnO18,3.8047,-2.7762528059848495,0.0
mp-560870,BaGa2B2O7,3.9802999999999993,-2.7762412610069447,0.0
mp-14047,Al2Cd3(SiO4)3,2.9522999999999993,-2.7761935348750013,0.0056515304999908
mp-673070,LiNb(PO4)2,2.2718,-2.7761757134325387,0.076807521736141
mp-767463,LiVSiO4,2.641599999999999,-2.7760614623214286,0.076112354196427
mp-18825,YCrO4,0.2676,-2.776011565,0.0
mp-554817,Ba3CaSb2O9,3.161,-2.7759804257500007,0.0
mp-566321,BaVClO3,2.3881,-2.7759234457516677,0.0
mp-764949,MnF3,0.256499999999999,-2.7758468236325,0.005552274166666
mp-18860,Li2VSiO5,2.3621,-2.7757116495833336,0.0
mp-624383,Na2VCuF7,0.0,-2.775709068939091,0.0197750390909066
mp-19055,HoCrO4,0.676099999999999,-2.7755306216666664,0.0224448308333329
mp-22826,KNb8O14,0.0,-2.7754658453260883,0.0
mp-761311,Li4MnSi2O7,3.653,-2.7754541171221425,0.0115749342857158
mp-16980,Rb2B4O7,4.594,-2.7754014461858985,0.0
mp-772566,Ho2(WO4)3,4.7214,-2.7752611007352943,0.015454293529407
mp-743600,ZrFeP3PbO12,2.3786,-2.7752422116269853,0.0
mp-6200,Ba2NdRuO6,0.1532,-2.7749250485000005,0.0
mp-560425,Sr2Cu(BO3)2,0.022400000000000003,-2.774682024734849,0.0360590967045473
mp-998358,MgAgF3,2.1127,-2.774650475714,0.0152169110000004
mp-769009,Ba2YCl7,4.1943,-2.774557351782,0.0892960572499994
mp-8289,SnF3,2.7195,-2.7744896446425,0.0
mp-771984,Li3Nb4FeO12,0.0,-2.7743441647500005,0.0413936696250125
mp-30198,Ba4Ga2O7,3.2427,-2.7743107819551276,0.0
mp-757734,LiNbPO5,0.0,-2.774237652730656,0.0818553051319384
mp-6478,LiTaGeO5,3.7398000000000002,-2.7742258051562487,0.002938033750004
mp-767533,Na2LaPCO7,4.0871,-2.7741584132787707,0.0304095072916608
mp-556874,La6Mo8O33,3.2255,-2.7741442235372333,0.0011437992553204
mp-777684,LiFe2F5,2.636199999999999,-2.7741027532437506,0.0744926893749999
mp-754152,YBiO3,2.4743,-2.7740944392500007,0.0470285207499987
mp-767050,LiVSiO4,2.5999,-2.7740916110714293,0.0780822054464263
mp-773738,LiV2(SiO4)2,0.8687,-2.7739873676923086,0.0995189914423058
mp-541628,CsTeF5,4.6238,-2.77390552835,0.0
mp-861556,Li2MnOF3,1.0863,-2.7738914636828573,0.0718758637500069
mp-771889,Sr5La2Cl16,4.1002,-2.7738744303113045,0.0973764067391309
mp-556197,FeF3,3.1061,-2.7738324683925004,0.0
mp-756376,Li3Nb4ZnO12,0.0,-2.773763332499999,0.0374422314583338
mp-27573,NaSb3F10,4.968,-2.773676185492857,0.0
mp-771697,La2Ga4O9,2.698,-2.7736652267500004,0.0881637484444546
mp-24603,CaAl2Si2(H2O5)2,5.0625,-2.77359804010421,0.0197130436184194
mp-560431,KBe(PO3)3,5.558199999999999,-2.773559530038265,0.0
mp-754079,GdAsO4,3.0349,-2.7735231766666666,0.0460810233333344
mp-772835,K2NdPCO7,4.328699999999999,-2.773515475987104,0.0389430266666721
mp-861564,VOF,2.5369,-2.773312720813333,0.0726961616666681
mp-769815,Sr3W2O9,3.5566,-2.7730230433035707,0.0720195272619061
mp-559965,Sr5As3ClO12,3.8285,-2.7729737515838093,0.0
mp-779970,LiFe2F5,3.2451,-2.7728075838687505,0.07578785875
mp-30165,Sr7Re4O19,0.0,-2.772716216458333,0.0038666296111111
mp-756299,Li4HfO4,4.224,-2.7726979911111105,0.0567023938888926
mp-26113,LiTi(PO3)4,0.28690000000000004,-2.7725005671693137,0.0212637850952335
mp-779491,BaP4O11,5.0699,-2.7723486399144344,0.0198152778125004
mp-777626,Li2Fe2OF6,2.3334,-2.7722170948536364,0.0350268711111096
mp-764963,Li2CoSi3O8,3.1591,-2.772203530000001,0.0852290703571432
mp-676230,U2Bi2O7,0.0,-2.77201678625,0.1371036859090946
mp-780134,Li4Ti3V2Cr3O16,1.181699999999999,-2.7719782792857126,0.0260025190327422
mp-19034,Mg3V2O8,3.3068,-2.771956928461539,0.0
mp-774586,Nb3Sb(PO4)6,1.1879,-2.771687490105041,0.0
mp-779622,Be2P2O7,5.5953,-2.7715940549945883,0.0840436497727266
mp-763904,Li3MnVP2(O4F)2,1.5363,-2.771589656442968,0.0362384465441181
mp-772583,Ca3W2O9,3.2671,-2.7715502729464285,0.0828486771428327
mp-1019721,CsMgBO3,3.149599999999999,-2.7714824498611117,0.0014450613194449
mp-573888,Ba2ScCl7,3.6349,-2.771438396532001,0.0257577862499998
